scores,avg_score,types,date,room,useful,comments
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2017年07月入住,,0,前台妹妹好甜，交流很舒服。连住了四晚，原本希望有洗衣机，阳台能晾衣服的，但是没这个条件，只能手洗晾在衣柜里。卫生间的门是玻璃的，带儿子住不方便，找酒店借了床单挂在门上，也过得去。出火车站有点搞不清方向，花了十五分钟才走到，其实如果不是因为修路让我们不敢走地面，应该是五分钟以内的事儿。离开时去北站，出了楼左转下坡再左转就是地铁站了。周边便利店和餐厅开门都很早，不用担心旅游团出发早买不到吃的。有房间号也可以直接收快递和外卖，很方便。步行十分钟到沙滩，房间阳台上能看到栈桥和琴岛，可惜接连几天都有雾，不能好好欣赏。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年11月入住,,0,记忆非常深刻，酒店很好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,,0,房间非常大，整体感觉大气，整洁，干净。房间外能看到海景，早饭十分的一般，没有什么特色。总体来说性价比不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年06月入住,,0,很不错，特地给安排了可以看到海的房间
"位置:5.0,设施:3.0,服务:4.0,卫生:3.0",3.8,家庭亲子,2018年08月入住,,0,周边吃饭、购物方便，酒店设施陈旧。
"位置:4.0,设施:2.0,服务:3.0,卫生:3.0",3,独自旅行,2018年06月入住,,0,标的五星豪华，结果入住发现还不如个四星的。
"位置:1.0,设施:1.0,服务:2.0,卫生:3.0",1.8,家庭亲子,2018年09月入住,,0,房子较旧，服务一般，早餐勉强
"位置:3.0,设施:4.0,服务:4.0,卫生:5.0",4,商务出差,2018年09月入住,,0,老牌子五星级酒店，开业二十年了，房间设施老旧，早餐太一般了，完全不是五星级酒店早餐的标准。优点是房间面积大，酒店地理位置优越，毗邻地铁站，交通方便。
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2017年07月入住,,0,酒店位置交通方便，周边环境卫生舒适，是理想的旅游出行的中转地!
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年09月入住,,,老牌儿酒店，位置还好，比较方便，酒店大堂在27层，其他各层必须用房卡才能上去，设施很老很陈旧，但能看出来曾经的辉煌，这个季节性价比算是还不错的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年01月入住,,0,酒店不错，整体还是不错的，以后还是会去酒店的，地理环境也很好，离各个地方都很近，不错不错，给一个好评！
"位置:4.0,设施:2.0,服务:3.0,卫生:4.0",3.3,情侣出游,2017年05月入住,,,冲着海景和交通便利订的这家酒店，确实就是地铁二号线旁边，但酒店自己的地段有点无聊。酒店的介绍写得真的天花乱坠，给人感觉各种设施一应俱全，但事实上餐厅啦健身房啦，游泳池啦都不开，客房送餐服务也没有，很是失望。房间面积很大，这是最满意的了。我们住的VIP楼层，应该有最好的海景视野了，但是被各种在建的高层建筑遮挡，可想几年之后海景会可怜到什么地步。再就是窗户实在是太太太脏了……房间内中央空调制冷效果太差，好像就只有自然风，5月末的大连房间内热得浑身出汗，无奈开窗睡，早上六点又被旁边的建筑施工吵醒，最后要了个风扇才睡了一晚安稳觉。最无语的是15块一瓶的恒大冰泉和免费的矿泉水放在一起，一个小心拧来了，然后15元就没了……服务人员比较负责， 态度比较好，酒店也会配备体温计，这点比较贴心。下次去大连应该不会定这家了，不如选一个好点的地段，温度舒适的酒店。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,,0,这么久才来点评，不错的给个赞👍
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,,0,干净卫生 服务热情
"位置:3.0,设施:4.0,服务:3.0,卫生:4.0",3.5,家庭亲子,2017年08月入住,,0,房间还好，床也够大，房间设施有些落后，总的还不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年05月入住,,0,第一次来大连，住的这家，太棒了，携程上定的超级方便，守着地铁口，房价大的一个人不敢住，哈哈，下次来肯定还会住这家，干净 方便。
"位置:4.0,设施:3.0,服务:3.0,卫生:3.0",3.3,家庭亲子,2017年07月入住,,0,酒店楼层很高，电梯要用卡！房间很大，就是空调不太管用！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,,0,位置和服务各方面都不错，蛮好的酒店！房间够大够宽敞！适合家庭出行的好住处！早餐也很丰富，停车场就在酒店楼下！
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,商务出差,2018年06月入住,,0,酒店比较老，房间插座太少了，无法充电
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,商务出差,2017年08月入住,,,酒店位置不错，离地铁站很近，周围吃饭的地方也算比较多，离的都不太远。前台在27层，客房在其他楼层，电梯较慢。酒店看得出来，是老牌五星，设施比较陈旧。房间都是套房，这点挺好，周围高楼建造起来了，所以没有海景了。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,其它,2018年07月入住,,0,环境超赞，酒店很干净，晚上睡觉很舒适。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年05月入住,,0,现在旅游季价格涨上来了，之前性价比超级高
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,,0,每次回来都住这，非常好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年09月入住,,0,我是出差到大连，临时选择入住的，还挺不错的，真的是海景酒店，房间可以看到海景，位置也比较方便，不过外面在装修有点吵.
"位置:4.0,设施:3.0,服务:3.0,卫生:3.0",3.3,家庭亲子,2017年08月入住,,0,酒店位置比较好，但设施有点陈旧，早餐有点跌五星级酒店的份！携程定的海景房，但实际开的是最垃圾的位置房间，旁边就是个施工工地，不但没有看到所谓的海景，噪音还大！
"位置:3.0,设施:1.0,服务:3.0,卫生:2.0",2.3,家庭亲子,2017年08月入住,,0,房间设施老旧就不用多说了，开门进入刚插电卡灯泡就炸了，洗了个澡出来，浴室差点被淹了，淋浴房的下水道是堵住的，作为一个4星酒店，卫生间连起码的一次性刮胡刀都没有。电视只能勉强看，因为画面很模糊，携程网里介绍酒店是有游泳池的，实际泳池早就停用。是不是北方对于星级的要求相对于南方是降低的？连3星酒店都不如，肯定不会再选择。
"位置:1.0,设施:1.0,服务:3.0,卫生:1.0",1.5,家庭亲子,2017年08月入住,,,两个字，老旧；海景是没有的了，边上在建住宅楼似乎还是停工状态的？整栋楼充满着一股霉味，空调送来的风也带着浓浓的味，关键还是坑爹的不能开窗设计……
"位置:4.0,设施:4.0,服务:4.0,卫生:5.0",4.3,商务出差,2018年08月入住,,0,不是独栋的酒店，在大厦的高层
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,,0,宾馆所处位置市中心，出门向右200米左右就是地铁2号线，可直达机场。门口附近有环城巴士旅游车，另有公交车到老虎滩、渔人码头。向南20分钟可到东方威尼斯水城，向北20分钟左右可到俄罗斯一条街。不足是现酒店东边在造高楼，房间看出去是工地非常脏。
"位置:3.0,设施:1.0,服务:3.0,卫生:3.0",2.5,家庭亲子,2017年08月入住,,0,早餐非常一般，小孩子早餐加收了38元，感觉不值，房间卫生间下水非常差，台盆下水要等半天，因为是后结，不知道为什加了58元，整体来说，不如意，千万别相信海景，外面全是在建的高楼，窗外一塌糊涂。
"位置:1.0,设施:1.0,服务:1.0,卫生:2.0",1.3,家庭亲子,2017年08月入住,,0,感觉很不好的酒店!定的贵宾房套房，房间老旧，设施简陋，一个房间冷气不好，一个厕所一直漏水!最主要的办理闪住，非常不好，结账后反馈说有额外消费，打电话说消费了矿泉水，真是有理说不清了！有两瓶冰露免贵，两瓶恒大收费!放在一起，怎么也不会弄错!强烈不建议闪住!免查房的结果就是多付钱!
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年05月入住,,0,好好好好好好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,,0,酒店位置不错 但周围高层建筑开始慢慢把海景给遮挡住了 房间还算干净 就是房间有点旧 其他都很方便 紧挨地铁口
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年05月入住,,0,非常喜欢这个酒店，环境好，交通方便，经常出门的我，对酒店也很挑剔，不过这家酒店真心不错！唯一的就是酒店房间相对优点陈旧……其他都非常棒……下次去还会选择这家酒店……
"位置:4.0,设施:1.0,服务:3.0,卫生:3.0",2.8,朋友出游,2017年05月入住,,,必须写点什么了！今天是5月29日，应该算是夏天了吧！酒店一点空调都不给！投诉（求了）两次，最后一宿给了个电扇！热的没辙没辙的，起来写个评价！都不容易，可这也太差了吧！另：满屋桌子底下一个插座，在手机充电和电扇之间，我还是选择了电扇！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年10月入住,,0,虽说设施老了点，但服务很好，环境很安静，舒适，套房规格是不错的，下次来大连还会选择这里
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年10月入住,,0,早餐一般 有停车场 位置不错 价格挺值 我个人觉得非常值 房间很大 同样的价格在大连仅此一家 不会后悔
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2017年08月入住,,0,还好吧，装修风格有点像八几年的样子，房间的地毯能看到污渍，离海边有一段距离，但是可以看到海景！交通比较方便挨着地铁🚇2号线！
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,其它,2018年07月入住,,0,一般吧，感觉不像是五星级酒店
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,情侣出游,2018年07月入住,,0,没有图片上看得好，但是浴室很好
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,家庭亲子,2017年08月入住,,,这个酒店位置不错，房间也挺大挺舒适，价位也不算高，此次暑期旅游订得比较晚，没想到能订上，唯有早餐及礼宾服务方面还有提高的空间。
"位置:5.0,设施:4.0,服务:3.0,卫生:5.0",4.3,商务出差,2018年09月入住,,0,酒店设施有点旧，服务一般
"位置:1.0,设施:1.0,服务:1.0,卫生:2.0",1.3,朋友出游,2017年08月入住,,,设备非常陈旧，空调声噪音大的让人难以忍受，维修人员来看一下，说这是国产的空调，声音就是这么大。入口门厅一楼脏乱差，连快捷宾馆都不如。窗外还有施工工地。早餐品种少，达不到五星级酒店的标准。
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,家庭亲子,2017年10月入住,,0,地理位置较好，房间倒是很大，加一张到2张床都绰绰有余，设备陈旧，住过的最差的五星级酒店，早餐也很不好！是住过的五星级酒店早餐最差的
"位置:5.0,设施:3.0,服务:3.0,卫生:5.0",4,家庭亲子,2017年08月入住,,0,酒店位置可以，离东港较近，门前有停车场，但是早餐一般，设施与宣传不符，游泳馆不能提供服务，服务一般，说的送水果根本没兑现。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,,0,还行吧，离老虎滩不远，坐30路公交就可以，就是海景房，看不到海景
"位置:4.0,设施:3.0,服务:2.0,卫生:5.0",3.5,商务出差,2017年06月入住,,0,还行吧。游泳池坏的，没开，酒店感觉除了我们没几个人，大堂很奇怪，在中间楼层，一层进去很恐怖，服务效率很低。
"位置:4.0,设施:3.0,服务:3.0,卫生:4.0",3.5,家庭亲子,2017年10月入住,,0,酒店房间大，设施略有些老！毕竟酒店年头久了！家庭出游可以考虑，就是服务很一般，服务员很少，退房极其慢！
"位置:5.0,设施:4.0,服务:3.0,卫生:5.0",4.3,家庭亲子,2018年08月入住,,0,不在同一房间，里外间。看不见海景
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年08月入住,,0,很好性价比非常高房间大
"位置:2.0,设施:3.0,服务:2.0,卫生:4.0",2.8,其它,2017年07月入住,,0,周边再盖房子 不是很安静 ，在网上看会送果盘，那个人就一句现在没有就完事了，我们来大连先住了一晚上觉得挺好然后去问前台能不能续租，前台说明天涨价然后我一看一个标准间就要700多第一天晚上才400多，然后赶紧今早续了两天700多然后到下午那个房间有成了500  哈哈  数学很好吗?  
"位置:3.0,设施:2.0,服务:3.0,卫生:3.0",2.8,家庭亲子,2017年07月入住,,,酒店很旧了，一进酒店就闻到潮湿的味道，一楼光线昏暗。住的是家庭房，一张沙发床坐垫上污渍较多，只好一家三口挤在一张床上，房门锁已经到了破损的边缘，勉强用吧。客房打扫也不及时，茶包也没有补充，总之性价比较低，服务一般，不推荐
"位置:4.0,设施:4.0,服务:2.0,卫生:4.0",3.5,家庭亲子,2017年07月入住,,0,出了点小意外说是房间东西被我用了或者拿走了，给我直接在携程扣了35元，还得打电话跟酒店对质我说没拿，酒店说东西不见了，太让我受不了，能住得起4星酒店难道付不起35块钱吗？太离谱了，总之空间我的点评的每一位客人或朋友吧住酒店喝吃38一只的虾是一样的感觉，就是被坑的感觉，还好携程补偿了我的损失，以后大家出行也要注意细节上的问题，避免发生类似不愉快的事。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,,0,酒店最大的优点是房间大，两张1米35的床，拼在一起适合一家人，房间设施齐全，有冰箱和保险柜，只是装修有些陈旧过时了！周边交通便利，有商圈，离东港较近。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年08月入住,,0,还行吧！勉强，旧了，房间空间算大，可以享受高楼层的视野实在提不出让人再次光临的想法！旧若维护不好就有点凋𩆜，可惜这酒店了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年04月入住,,0,酒店位于市中心，老城区，干净，市口好，很实惠
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年08月入住,,0,很适合带孩子，酒店门口有免费停车场，停车很方便安全。距离大连港只有几分钟车程，酒店很好找，导航设置以后直接就可以到。
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,情侣出游,2017年08月入住,,,应该是有几年的酒店了，我们住的房间感觉比较昏暗，酒店位置挺好的，本来能看到海景的，结果旁边盖楼，视线都被遮挡了。
"位置:4.0,设施:3.0,服务:4.0,卫生:5.0",4,家庭亲子,2017年08月入住,,0,总体来说不错，房间够大，就是设备有点老，女儿喜欢，离地铁二号线非常近，两站就到友好广场了，附近的小吃一条街不错
"位置:3.0,设施:4.0,服务:5.0,卫生:5.0",4.3,家庭亲子,2017年07月入住,,0,因为出差顺便带着家人孩子一起出游，我所定的是两间套房，很大，很干净，就是外面比较吵，施工！这家酒店离海边很近，晚上可以去喷泉广场散步吹吹海风。
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2017年01月入住,,0,优点：1、交通便利，广场边上。2、房间大，通透，采光好，大窗户海景。3、价格实惠。\n缺点：1、装修比较老，十几年前的风格。2、中央空调不给力，屋里比较冷。3、早餐一般、花样少，更新慢。\n总体来说，值得推荐，周边吃饭也很方便。
"位置:3.0,设施:4.0,服务:4.0,卫生:4.0",3.8,家庭亲子,2018年07月入住,,0,性价比高，房间超大！值得推荐！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,,0,非常豐盛的早餐
"位置:4.0,设施:1.0,服务:3.0,卫生:3.0",2.8,商务出差,2018年08月入住,,0,酒店很旧了，到处一股霉味。
"位置:4.0,设施:3.0,服务:5.0,卫生:4.0",4,商务出差,2017年07月入住,,0,房间非常大，定的是大床房，但是实际上是套房。2001年的装修，现在已经非常陈旧了，但是能够看得出当初是非常辉煌。家庭旅游入住不错，但是不适合商务接待。比较特殊的一点是，前台在27楼，顶层。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年07月入住,,0,前台服务员让人很不爽！！！脸色好像谁住不起酒店是的，更可恨的是谁也不欠你钱，你别忘了你的职业是服务行业，客人什么不清楚你要热情接待加介绍，有你这样的服务态度，生意能做好才怪！！！这位女士特别没礼貌！带个眼镜就就觉得自己很有学问了？不见得、自己不清楚自己的身份就算了，还把自己当老板了？顾客是上帝！！！
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,情侣出游,2017年09月入住,,,位置不错，住的挺舒服，海景房，开窗就是海，设施齐全，位置不错，房间很干净，唯一不足就是手机充电比较麻烦，就有一个孔
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,情侣出游,2017年06月入住,,0,大厅在27楼，电梯很旧，整个感觉比较老，跟普通三星级酒店差不多，唯一好点的是房间大！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年06月入住,,0,房间干净整洁，豪华舒适，非常赞！
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,情侣出游,2017年06月入住,,0,酒店不错 有海景 但是大嫂的阿姨太马虎了 该补没有补 垃圾也留下了 整体还是不错的 地理位置很好 紧邻地铁
"位置:5.0,设施:3.0,服务:5.0,卫生:3.0",4,家庭亲子,2017年07月入住,,0,酒店房间挺大的，位置也挺好，出门就是地铁站，周边吃饭买东西也比较方便。不足是卫生条件不太满意，边边角角有头发和小渣渣。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年07月入住,,0,还行，早餐需要改善。交通方便。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年09月入住,,0,酒店出行方便，卫生干净，就是装修较老，服务很好。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年10月入住,,0,房间很大，早餐不好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,,0,早餐希望多点种类
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年11月入住,,0,非常好，环境不错👍
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年06月入住,,0,酒店装修很旧了！电梯也很慢，酒店设施倒很全，位置优越，很方便！服务也很好，打扫卫生倒很勤快，大堂有点破烂。
"位置:3.0,设施:2.0,服务:3.0,卫生:5.0",3.3,商务出差,2017年10月入住,,0,找了十分钟电插座，还是只能钻到桌子底下去插手机充电器。电脑没地方插了。老板傻？
"位置:5.0,设施:5.0,服务:5.0,卫生:3.0",4.5,商务出差,2018年09月入住,,0,房间很大，设施很旧，尤其是90年代的门禁系统，经常刷不开电梯。一楼大堂冷冷清清的，像要倒闭了一样。
"位置:5.0,设施:3.0,服务:4.0,卫生:5.0",4.3,情侣出游,2018年06月入住,,0,酒店设施太陈旧了，空调制冷差
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,,0,房间漂亮整洁
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,,0,挺好的，不错，值得住
"位置:5.0,设施:1.0,服务:4.0,卫生:4.0",3.5,家庭亲子,2017年06月入住,,0,设施陈旧 房间闷热 空调声音大声 淋浴花洒出水量小。交通优势明显，周边地铁直达机场 24楼确实可以看见海港，房间玻璃太脏 海景优势打折。早餐品种不多 但菜品清爽。
"位置:5.0,设施:5.0,服务:5.0,卫生:4.0",4.8,家庭亲子,2018年08月入住,,0,酒店位置很好，房间也比较大，服务态度也挺好！离东港，威尼斯水城都近，小孩最爱去广场那喂食海鸥，
"位置:2.0,设施:2.0,服务:2.0,卫生:2.0",2,商务出差,2017年06月入住,,0,这个酒店太奇葩了，大堂27层也就算了，关键是箱子都要拽着上楼梯，简直无法理解。早上开会27层，没有空调下热成狗。不是5星，三星吧
"位置:5.0,设施:3.0,服务:5.0,卫生:4.0",4.3,独自旅行,2017年05月入住,,0,交通方便，酒店设施确实比较陈旧，但是日常的东西预备的都比较全，大堂比较高，楼里只有部分楼层是酒店客房
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年08月入住,,0,交通方便，离大连港很近。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年09月入住,,0,一直住的一个酒店 地理位置也很好 靠近湖边 风景和交通都很便利 客房服务也很好 值得推荐入住的一个酒店
"位置:1.0,设施:3.0,服务:3.0,卫生:2.0",2.3,家庭亲子,2017年07月入住,,0,除了离地铁站近，真的找不到任何好的地方。酒店是老试的，潮味很大空气不好。窗外是在施工的楼盘，又吵又难看。反正不会再去的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年08月入住,,0,一切安好很值得入住
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,商务出差,2018年08月入住,,0,位置好，总体感觉还不错。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,,0,酒店服务配得上五星级。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,,0,酒店在市中心，出行便捷，周边有很多歺厅，晚上去东港商务区看夜景，看喷泉，步行即可到达，下次还会选择.
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,,0,酒店在市中心，出行便捷，周边有很多歺厅，晚上去东港商务区看夜景，看喷泉，步行即可到达，下次还会选择.
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,,0,酒店内环境很好 房间也很大 服务态度也很好 周边的交通和吃饭的地方都非常方便 另外 这家酒店的前台在顶层 挺有特色的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,,0,给我升级了海景房，很满意。
"位置:5.0,设施:3.0,服务:5.0,卫生:3.0",4,家庭亲子,2018年07月入住,,0,还可以方便\n#绝十佳位置#
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,其它,2018年03月入住,,0,空调声音太响、水压不足淋雨头有点问题
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,,0,酒店非常不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年12月入住,,0,很好价格合理
"位置:5.0,设施:2.0,服务:4.0,卫生:5.0",4,商务出差,2018年06月入住,,0,洒店比转一办服务态度很好
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,情侣出游,2017年05月入住,,0,出行方便，出门走100米就是地铁。海边的东港音乐喷泉也可步行到达，就是没见着说好的早餐餐盘 ，另外豪华大床饭的单早有点坑，另一个单付得要68。
"位置:4.0,设施:2.0,服务:3.0,卫生:4.0",3.3,朋友出游,2018年06月入住,,0,设备老化空调把我们热死
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2017年01月入住,,,房间设施比较久，海景房效果不错就是外层玻璃太脏影响效果，床头缺少插头是个硬伤啊，吃了餐厅的菜，味道蛮好的，顶楼的旋转餐厅咖啡厅都是不开的
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,情侣出游,2018年04月入住,,0,要求不是太高的话还是挺不错的，主要是房间大
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,,0,忘记拍图片了，酒店设施真的不错，价格也不贵的，早餐也很丰盛，服务也打满分，有机会会回住的一家五星级酒店。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,,0,很好标准)的星级酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年02月入住,,0,有停车场，房间很大，床是2米的大床，离2号地铁站很近
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年07月入住,,0,环境及设备都非常好! 服务态度及伟生等也非常理想! 整体都很满意! 下次有机会出差到临沂一定会继续入住!
"位置:3.0,设施:2.0,服务:3.0,卫生:3.0",2.8,商务出差,2017年07月入住,,0,设施旧，房间潮气很大，早餐也很一般，也就是连锁酒店的状况吧，没有星级。不过房间很大。旁边在造楼，大清早就被吵醒了
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年09月入住,,0,还好吧，第二次入住。
"位置:5.0,设施:1.0,服务:3.0,卫生:5.0",3.5,代人预订,2018年10月入住,,0,隔音效果很不好！
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年06月入住,,0,房间够大，可能装修老了一点，进去感觉有的暗，但卫生环境不错。除了冷气不够冷，洗澡水太小，早餐差之外，其他的可以都可以接受了！
"位置:5.0,设施:3.0,服务:2.0,卫生:5.0",3.8,朋友出游,2017年05月入住,,,看得出酒店在建立的时候是照着大规模去的，房间都挺大的，也确实有海景。但是玻璃好像10年没清理过，浪费了海景，而且房间清洁就是倒个垃圾，给个新浴巾..... 五月份这么热没有冷气，打电话给前台问，说大连7、8月才算是夏天，夏天才有冷气.... 这应该是最让我失望的地方了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,,0,酒店比较老，地点挺好，周边吃吃喝喝很方便，顺着港湾路向南走好多吃海鲜的，孩子很开心，酒店前后都有停车场。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,,0,挺好的、前台服务不错。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,,0,不错，酒店很干净，就是没分到海景房，有点失望，位置也很好，早餐感觉一般，比南方酒店早餐差一点，连煎蛋也没有。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年07月入住,,0,酒店还不错，就是看不到海
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年07月入住,,0,交通方便，周围环境不错
"位置:5.0,设施:3.0,服务:3.0,卫生:5.0",4,家庭亲子,2017年08月入住,,0,还好还好好的哈哈哈刚刚古古怪怪嘎嘎嘎方法发发发发发发红红火火恍恍惚惚呵呵哈哈哈哈哈哈哈红红火火恍恍惚惚呵呵哈哈哈哈哈哈哈就会后悔
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,,0,交通便利，环境优越！
"位置:3.0,设施:3.0,服务:4.0,卫生:4.0",3.5,情侣出游,2018年03月入住,,0,不错的选择，挺好的酒店，就是有点旧设施
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年06月入住,,0,位置不错，服务人员很热情
"位置:4.0,设施:4.0,服务:4.0,卫生:5.0",4.3,独自旅行,2017年06月入住,,0,老四星酒店，卫生比较好，设施齐备，床品干净舒服，比小酒店好很多，位置方便，周围购物出行方便，服务也很好，美中不足周围施工较吵，灰尘大些。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年05月入住,,0,总体感觉很好，服务生态度热情，设施还可以，房间很干净。酒店位置在商业区，购物非常方便，吃的地方也有很多选择，出行打的，坐车都很容易，值得向朋友推荐。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年01月入住,,0,整体感觉还不错，交通便利。就是前台在27层，不太方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2017年07月入住,,0,第一次住这个酒店感觉还是可以的，别的也没有什么可以说的，卫生啊、环境啊、前台接待啊、服务啊。总体来说都还好。
"位置:4.0,设施:4.0,服务:4.0,卫生:5.0",4.3,家庭亲子,2017年07月入住,,0,应该是个很老派的高级酒店，房间非常大，就是设施明显老了。泳池不开放，非常遗憾，没享受到。早餐不够丰富。
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,情侣出游,2017年08月入住,,0,酒店整体还是不错的，离东方威尼斯和东港音乐喷泉很近。唯一不足的地方就是空调声音有点大。
"位置:2.0,设施:1.0,服务:1.0,卫生:1.0",1.3,家庭亲子,2018年08月入住,,0,酒店设施比较陈旧
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年09月入住,,0,位置市中心不错
