scores,avg_score,types,date,room,useful,comments
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,商务出差,2018年03月入住,标准间,0,酒店服务实在太差，前台根本就没有服务可言，住了4天，定了三间房，两天前台付，两天携程在线支付，退房开发票前台搞了半天都搞不清楚情况，前台付的钱就是不肯开全，理由是她也不清楚，态度相当不好。这管理没得说了。
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,商务出差,2018年03月入住,标准间,0,酒店服务实在太差，前台根本就没有服务可言，住了4天，定了三间房，两天前台付，两天携程在线支付，退房开发票前台搞了半天都搞不清楚情况，前台付的钱就是不肯开全，理由是她也不清楚，态度相当不好。这管理没得说了。
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,商务出差,2018年03月入住,标准间,0,酒店服务实在太差，前台根本就没有服务可言，住了4天，定了三间房，两天前台付，两天携程在线支付，退房开发票前台搞了半天都搞不清楚情况，前台付的钱就是不肯开全，理由是她也不清楚，态度相当不好。这管理没得说了。
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,商务出差,2018年03月入住,标准间,0,酒店服务实在太差，前台根本就没有服务可言，住了4天，定了三间房，两天前台付，两天携程在线支付，退房开发票前台搞了半天都搞不清楚情况，前台付的钱就是不肯开全，理由是她也不清楚，态度相当不好。这管理没得说了。
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,商务出差,2018年03月入住,标准间,0,酒店服务实在太差，前台根本就没有服务可言，住了4天，定了三间房，两天前台付，两天携程在线支付，退房开发票前台搞了半天都搞不清楚情况，前台付的钱就是不肯开全，理由是她也不清楚，态度相当不好。这管理没得说了。
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,商务出差,2018年03月入住,标准间,0,酒店服务实在太差，前台根本就没有服务可言，住了4天，定了三间房，两天前台付，两天携程在线支付，退房开发票前台搞了半天都搞不清楚情况，前台付的钱就是不肯开全，理由是她也不清楚，态度相当不好。这管理没得说了。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,朋友出游,2018年05月入住,豪华标准间,0,很老的一家酒店了，离家近
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,商务出差,2017年05月入住,标准间,0,总体评价四星级，设施较陈，早餐品种较丰富，有健身室，但设备有点out，且在地下一层，空气质量较差，周边小吃店多
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年03月入住,商务间,0,前台服务非常好，房间也很卫
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,标准间,0,非常好的入住体验
"位置:2.0,设施:1.0,服务:3.0,卫生:2.0",2,独自旅行,2017年07月入住,标准间,0,住过的最脏地毯4星级酒店，住三天没有彻底打扫只是换换垃圾袋，不会再来，不推荐！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,标准间,,不错的选择，可以推荐，对面永和豆浆，也方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年04月入住,豪华标准间,0,还不错，房间有点小而已
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,商务出差,2019年02月入住,豪华标准间,0,酒店干净！停车场大，服务也不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,标准间,0,可以可以啊
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年10月入住,标准间,0,很愉快的入住 环境服务都没得说 赞👍床是调温的，很暖和
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,标准间,0,还不错 有健身房
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年10月入住,豪华标准间,0,周边吃饭方便，种类太多了，房间干净卫生，环境挺好的
"位置:5.0,设施:3.0,服务:4.0,卫生:5.0",4.3,家庭亲子,2017年08月入住,标准间,0,开发区，房间有点小，灯光昏暗，有几盏灯开不了。总体还可以，一般吧体验
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,标准间,,交通很是方便，尤其是有停车场很便利吆，价格也不是很贵，环境也真的不错，房间宽敞干净，出差就要的是干净、安全、便利，早餐很好，服务很是到位，半夜0点到的宾馆，服务员依然精神饱满，态度很好滴，回家的感觉爽爽的，冲淡了一切不悦，再见大连，下次还住吆！
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,商务出差,2017年08月入住,豪华标准间,0,"酒店服务超好的.很棒.就是地理位置一般,不过我个人认为还是可以的."
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2017年11月入住,标准间,0,位置不错，周边吃饭逛街都方便。酒店卫生挺好！
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年12月入住,豪华标准间,0,还算可以吧，周围吃饭方便，停车方便，信价比高。还算可以吧，周围吃饭方便，停车方便，信价比高。还算可以吧，周围吃饭方便，停车方便，信价比高。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年04月入住,标准间,0,出差基本选这里，携程订酒店非常便捷快速，马上就能确定。酒店位置方便，出行便利，早餐业可以。前台比较热情，很好。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年04月入住,标准间,0,出差基本选这里，携程订酒店非常便捷快速，马上就能确定。酒店位置方便，出行便利，早餐业可以。前台比较热情，很好。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年04月入住,豪华标准间,0,出差基本选这里，携程订酒店非常便捷快速，马上就能确定。酒店位置方便，出行便利，早餐业可以。前台比较热情，很好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,标准间,0,位置好可以走到海边，就是有点远，下次还会住。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,代人预订,2017年05月入住,标准间,0,朋友说还不错，离要去的地方比较近。第二天赶火车也很方便，下次有机会还会考虑入住。希望再接再厉…………
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年05月入住,标准间,0,非常棒，位置好，服务佳
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年10月入住,标准间,0,酒店位置和服务都不错，早餐也很丰富，房间卫生和服务也不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,,0,酒店环境不错，房间隔音挺好，早餐很丰富，适合家庭旅游和商务。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,悦享水床房,0,酒店房间非常干净
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年12月入住,标准间,0,早餐，加床，位置都可以，带孩子也没问题。
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,商务出差,2017年03月入住,豪华标准间,0,总体来说不错，蛮好的，这次还免费升级了房间，虽然说是比较好的酒店，但早餐也就这样，没有什么特别的吧，面还有点烂烂的，吃不下啊
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,行政商务间,0,帮同事订的，说不错！
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年07月入住,豪华标准间,0,住着还可以。不错
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年08月入住,标准间,0,非常熟悉的酒店，一楼的自助烤肉有10多年的历史了，味道还好。
"位置:4.0,设施:4.0,服务:4.0,卫生:5.0",4.3,商务出差,2019年04月入住,标准间,0,停车场很大，酒店很干净
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,标准间,,水床很舒服。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,豪华标准间,0,不错~值得推荐
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年08月入住,标准间,0,很棒，物有所值
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,标准间,0,服务还比较好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,行政商务间,0,不错，楼下很多吃饭的地方。
"位置:3.0,设施:3.0,服务:4.0,卫生:3.0",3.3,家庭亲子,2017年08月入住,标准间,0,酒店内部设施非常陈旧，质量也不好，早餐味道也一般，非常失望
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年03月入住,标准间,,越住越习惯了，酒店有年头了，但是内部设施还是保养的很好。早餐内容丰富，这个价格属于性价比很高的，会继续选择下去。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年05月入住,标准间,0,服务很好，停车方便。
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,商务出差,2017年04月入住,标准间,0,看起来挺老的酒店。房间陈设比较简单，旁边有一些吃饭的地方，比较方便。打车也挺容易的，主要是离客户近。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,标准间,0,还不错哦的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年03月入住,标准间,,空气净化器非常贴心，房间布局很好，采光也很不错，非常明亮，有加湿器也很棒。早餐品种比较多，旁边就是超市，很便利。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2018年02月入住,标准间,0,有窗户，酒店应该是不接机的
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年03月入住,标准间,0,出差基本选这里，携程订酒店非常便捷快速，马上就能确定。酒店位置方便，出行便利，早餐业可以。前台比较热情，很好。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年03月入住,标准间,0,出差基本选这里，携程订酒店非常便捷快速，马上就能确定。酒店位置方便，出行便利，早餐业可以。前台比较热情，很好。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年03月入住,豪华标准间,0,出差基本选这里，携程订酒店非常便捷快速，马上就能确定。酒店位置方便，出行便利，早餐业可以。前台比较热情，很好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,标准间,0,十分喜欢这家酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年12月入住,标准间,0,服务非常好，环境也不错，下次还来！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,标准间,0,房间很宽敞，舒适，暖气很暖和
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,标准间,0,非常好，停车方便，位置很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年01月入住,标准间,0,服务热情，房间卫生，早餐丰盛
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年09月入住,标准间,0,酒店位置挺好，建议早餐出去吃，酒店对过就是永和豆浆
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年06月入住,标准间,0,挺好😊住很多天了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年06月入住,标准间,,晚自助不错，推荐！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,悦享水床房,0,很好舒服的酒店
"位置:3.0,设施:3.0,服务:3.0,卫生:5.0",3.5,商务出差,2017年09月入住,标准间,0,酒店房间一般，价格比较便宜，距离办事地方较近。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,,0,有停车场，很方便;适合带孩子，宾馆附近很安静。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,行政商务间,0,总体不错的酒店，以后来了首选，价格小贵一点，附近有不少餐馆，交通也还比较方便，楼下有个盲人按摩还不错，实惠
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年02月入住,商务间,0,早上去港口看看，散步真不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年02月入住,悦享水床房,0,很不错，这个季节性价比很高！一如既往的选择，尤其自助海鲜、烧烤晚餐，最棒！好吃价格不\n贵，交通便利，周围全是美食。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,豪华标准间,0,酒店整体设施风格古朴，屋内设施干净，希望增加茶包！二层餐厅服务员较少，早餐种类希望每天及时更换。夜灯无法关闭
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年06月入住,行政商务间,0,酒店服务态度非常好，
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,标准间,0,晚住早走没什么感受
"位置:5.0,设施:4.0,服务:4.0,卫生:3.0",4,商务出差,2017年08月入住,商务间,0,装修比较老，地毯有点脏，位置还不错，其他也还可以。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,标准间,0,酒店卫生条件好，地理位置好，餐食也不错，是出差和旅游洒店住好选择。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,,0,还不错，设施有些旧了，空调声音较大了，酒店自助甜品很好……
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年03月入住,标准间,0,携程闪住 方便快捷啊
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,标准间,0,酒店卫生条件好，地理位置好，餐食也不错，是出差和旅游洒店住好选择。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2019年01月入住,商务间,0,早餐不错位置挺好，有停车场
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年12月入住,商务间,0,早餐不错位置挺好，有停车场
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,标准间,0,通风透气，还不错
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年09月入住,豪华标准间,0,酒店条件不错，早餐符合四星级标准，中西餐自助，酒店前台接待服务态度很好，房间干净整洁，重新装修过，周边吃饭方便。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2016年12月入住,标准间,0,因为要去开发区6中考试，所以从网上查的信息，看评分都不错，所以预定了。入住感觉还不错，比较舒服，房间环境也不错，但是空调的声音有些大，想换个房间，总台说没有，没换成。不过总的来说是不错的住宿，平安夜还送平安果，谢谢！
"位置:3.0,设施:2.0,服务:2.0,卫生:3.0",2.5,商务出差,2017年09月入住,标准间,0,差!！！！差！！！！差！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年09月入住,豪华标准间,0,四星级酒店，重新装修过，条件不错，房间大小适中，早餐也不错，非常丰盛，晚餐有自助巴西烤肉，非常好吃，周边饭店也非常多。
"位置:3.0,设施:1.0,服务:1.0,卫生:3.0",2,朋友出游,2017年08月入住,标准间,0,屋里给我个麻将机还不能用 问前台告我收费 我的天
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年12月入住,豪华标准间,0,酒店位置很好，设施很好，服务很好，卫生也很好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年06月入住,豪华标准间,0,不错不错，价格可以
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年09月入住,豪华标准间,0,多次入住该酒店，酒店条件不错，房间干净整洁，服务态度很好，房间大小适中，早餐也不错，非常丰盛，出行方便，推荐入住。
"位置:5.0,设施:3.0,服务:3.0,卫生:3.0",3.5,商务出差,2017年06月入住,豪华标准间,0,酒店太老了，位置不错，出门有个超市，但是设施很久，早饭一般
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,商务出差,2016年10月入住,豪华标准间,,附近餐厅很多，吃饭方便，早餐还算不错，床睡起来舒适！
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2018年08月入住,标准间,0,早餐小贵些
"位置:3.0,设施:3.0,服务:4.0,卫生:5.0",3.8,商务出差,2018年08月入住,豪华标准间,0,老牌酒店了
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,其它,2017年08月入住,标准间,0,旅游季出差能订到原来价格的房子也算很好了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年12月入住,商务间,0,早餐不错位置挺好，有停车场
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2016年08月入住,标准间,0,酒店很干净，房间很大很高档，所在的位置也比较便利，出门就有超市和吃饭的店，适合去开发区出差和旅游的朋友居住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,标准间,0,很好，很干净！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年04月入住,标准间,0,性价比很好的酒店
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,家庭亲子,2017年10月入住,标准间,0,总体感觉还不错，就是早餐只有一人份
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,豪华标准间,0,位置好，服务热情，早餐好，还送了果盘。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,豪华标准间,0,入住很满意，前台张爽小姐很亲切，因为带着两个孩子和父母一起出游，张小姐直接帮我们升级了豪华房，还特意安排了相邻的房间给我们方便照顾，非常感谢！酒店管理也很到位，周边配套也很周全，出行，吃饭都很方便，下次还会入住。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年09月入住,豪华标准间,0,帮助朋友预定的酒店，酒店条件不错，四星级，早餐也不错，非常丰盛，酒店重新装修过，干净整洁，酒店前台接待热情，推荐入住。
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,商务出差,2016年12月入住,标准间,,设备设施有点旧了，但还是保持了四星的水准。硬床睡得蛮舒服的，也够安静，周边吃饭、购物方便。前台有个服务员在咨询的时候始终板着脸，爱理不理的，后来人家才说是专门为韩国人服务的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年02月入住,豪华标准间,0,环境还可以 位置很好
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年02月入住,标准间,0,开发区，位置还可以，吃饭购物等都很方便，停车场停车也方便，打车车也方便。房间挺宽敞。卫生做的还行，总体不错。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,商务间,0,挺好的，可以，
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年09月入住,标准间,0,酒店为四星级酒店，重新装修过，条件不错，面积适中，价格比较合理，早餐也比较丰盛，周边吃饭的地方比较多，非常方便。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年09月入住,豪华标准间,0,经常入住该酒店，酒店是四星级酒店，开业时间有点久，后有重新装修过，价格适中，早餐有点贵，房客吃饭68元/位，总体满意。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年12月入住,商务间,0,早餐不错位置挺好，有停车场
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年06月入住,豪华标准间,0,一般，也就那样
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,标准间,0,环境不错，服务不错。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
"位置:4.0,设施:4.0,服务:2.0,卫生:4.0",3.5,情侣出游,2017年07月入住,标准间,0,位置好，标准的四星配置。前台服务不够专业，太度较差。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年03月入住,豪华标准间,0,10层的商务间很棒，采光好，隔音好，不吵。价格也挺好的，性价比很高，值得推荐。下次还会再次预订，值得下次下住。^_^
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年02月入住,标准间,0,酒店的地理位置较佳，在开发区应该算是不错的酒店。房间内设备设施完善，配备齐全。床上用品舒适。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年06月入住,商务间,0,不错，安静舒服
"位置:4.0,设施:4.0,服务:2.0,卫生:4.0",3.5,商务出差,2017年10月入住,标准间,0,这服务跟酒店的星级搭不上边啊……
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年12月入住,标准间,0,前台服务态度好，特别满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2016年12月入住,标准间,,平安夜和朋友一起入住的，周围很多餐厅各种料理，离红叶料理很近，走路大概5分钟，酒店环境也不错，价格合理有机会还会入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年07月入住,悦享水床房,0,服务十分好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年11月入住,豪华标准间,0,绝佳位置，房间干净，设施齐全。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2019年03月入住,商务间,0,早餐不错环境很好
"位置:4.0,设施:4.0,服务:4.0,卫生:5.0",4.3,商务出差,2017年12月入住,豪华标准间,0,一直以来来大连住宿的选择
"位置:2.0,设施:4.0,服务:2.0,卫生:4.0",3,家庭亲子,2017年07月入住,标准间,0,硬件陈旧不说，前台服务也跟不上，非常的不专业。中午到的酒店，办理入住手续就用了1个小时，定了两个房间，居然内部设施不同，有一间非常的潮湿阴暗，洗澡还要站在浴缸内，非常不便，下去要求换房，前台居然说没有房间，后来还是大堂经理人非常不错给解决了。弄完已经下午三点半了，本打算去玩的，结果弄的时间也不够了。退房更是弄的不愉快，居然把预付款的单子找不到了，还非得找到才能结房费，后来又是经理来才解决。
"位置:3.0,设施:4.0,服务:3.0,卫生:4.0",3.5,家庭亲子,2017年07月入住,标准间,0,硬件陈旧不说，前台服务也跟不上，非常的不专业。中午到的酒店，办理入住手续就用了1个小时，定了两个房间，居然内部设施不同，有一间非常的潮湿阴暗，洗澡还要站在浴缸内，非常不便，下去要求换房，前台居然说没有房间，后来还是大堂经理人非常不错给解决了。弄完已经下午三点半了，本打算去玩的，结果弄的时间也不够了。退房更是弄的不愉快，居然把预付款的单子找不到了，还非得找到才能结房费，后来又是经理来才解决。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2019年03月入住,商务间,0,早餐不错环境很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年07月入住,商务间,0,非常好，很满意！到店后免费升级行政房，设施虽然有点旧但很上档次，干净整洁住的很舒心。地段也很棒，到机场火车站便利。下次再来大连还会考虑继续入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年07月入住,商务间,0,非常好，很满意！到店后免费升级行政房，设施虽然有点旧但很上档次，干净整洁住的很舒心。地段也很棒，到机场火车站便利。下次再来大连还会考虑继续入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年07月入住,商务间,0,非常好，很满意！到店后免费升级行政房，设施虽然有点旧但很上档次，干净整洁住的很舒心。地段也很棒，到机场火车站便利。下次再来大连还会考虑继续入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年03月入住,豪华标准间,0,环境条件都不错，就是要注意人家摆放的免费水在卫生间里，屋里的是收费18元一瓶呀
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年03月入住,标准间,0,每次来客户都定的新海天，反应都很好！早餐也不错👌👍，过几天还来人又定了这里！支持
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,标准间,0,感觉非常好
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,商务出差,2017年08月入住,豪华标准间,0,酒 店位置不错，住宿 也舒适，只是早餐太贵
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2017年11月入住,标准间,0,设施全面，还有加湿器很贴心
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,标准间,,酒店服务太好了，下次还住这。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年02月入住,标准间,0,位置还不错的，有停车场，停车方差，旁边吃饭的地方也多，打车也方便，房间宽敞，卫生做的还可以，整体还不错。
"位置:3.0,设施:4.0,服务:4.0,卫生:5.0",4,商务出差,2017年12月入住,标准间,0,比较不错，离机场也不是很远
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,代人预订,2017年08月入住,标准间,0,酒店位置很好，交通便利，附近步行范围内就有几个景点。餐厅很有特色，也很有情调，二楼中餐厅的私房萝卜饼特别好吃，早餐在一楼西餐厅，中西餐都有，品种较多。房间很宽敞，也很干净卫生，设施齐全。
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,商务出差,2017年08月入住,豪华标准间,0,优点:自助餐不错，价格实惠，周边吃法方便。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年10月入住,标准间,0,适合商务出差，早餐做的很好吃
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,豪华标准间,0,前厅服务特别好 酒店也不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,豪华标准间,0,设施齐全，服务周到，非常满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,标准间,0,还是可以的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2016年10月入住,标准间,0,房间宽敞明亮、干净卫生，离海边很近，不错的选择！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,豪华标准间,,洒店房间很干净，设施齐全，前台服务热情周到，周围交通便利，晚上洗个热水澡，睡得很香。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,标准间,0,还不错，挺方便的
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,商务出差,2016年10月入住,豪华标准间,0,位置很好的酒店，交通便利，周围吃饭娱乐选择很多，每次来大连都住这里，房间设施稍微有点旧了，床偏硬，不过还是推荐入住！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,标准间,0,环境好  服务好真的非常非常好     下次还得来住  适合商住 旅游等会一系列活动  再好不过了 真的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,豪华标准间,0,还算不错啊
"位置:4.0,设施:3.0,服务:3.0,卫生:4.0",3.5,商务出差,2017年12月入住,标准间,0,酒店前台办事效率太低
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年10月入住,标准间,0,早餐很超值 位置不错 停车场很破
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年10月入住,豪华标准间,0,交通方便，周围吃喝玩地方不少。
"位置:4.0,设施:4.0,服务:3.0,卫生:4.0",3.8,商务出差,2018年02月入住,豪华标准间,0,位置还不错的，有停车场，停车方差，旁边吃饭的地方也多，打车也方便，房间宽敞，卫生做的还可以，整体还不错。
"位置:4.0,设施:4.0,服务:3.0,卫生:4.0",3.8,商务出差,2018年02月入住,豪华标准间,0,位置还不错的，有停车场，停车方差，旁边吃饭的地方也多，打车也方便，房间宽敞，卫生做的还可以，整体还不错。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2016年11月入住,标准间,0,早餐还可以，环境也不错，挨着过尊王超大酒店。开发区不叫繁华地带，去中冶北方比较的方便，周边有水果店，吃饭也不远。
