scores,avg_score,types,date,room,useful,comments
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2017年08月入住,东楼豪华间,0,酒店设施虽然陈旧，但毕竟是星级酒店，安全舒适，出行便利，值得旅行住宿。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年07月入住,西楼豪华间,0,位于大连市中心繁华地段，房间设施还是不错的，尤其是卫生间宽敞舒适，马桶特先进！自助早餐欠佳，客房服务中心服务有待提高……
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,家庭亲子,2017年08月入住,西楼豪华间,0,房间很好，设备很棒。智能马桶、镜中电视。游泳池不大！
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年03月入住,东楼豪华间,0,健身房游泳都是免费的 西楼是重新装修的所以贵！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,西楼豪华间,0,一直住这个酒店，喜欢
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年02月入住,西楼豪华间,0,非常喜欢好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年08月入住,东楼豪华间,0,吃住行都很方便的酒店 
"位置:3.0,设施:3.0,服务:1.0,卫生:4.0",2.8,商务出差,2017年08月入住,东楼豪华间,,最近服务下降厉害！前台办理入住服务很差，小姐很不耐烦，管理混乱，如果你老实排队，会不停的有人插队让你等半天。
"位置:5.0,设施:4.0,服务:1.0,卫生:5.0",3.8,独自旅行,2017年03月入住,西楼豪华间,,作为一个携程每年花费几十万的老会员了，从来不评论也不留言，一般小问题也不会去提，这次住宿是最让我忍受不了的，十二点退房什么的都无所谓了，最后前台同意到一点退房，但是站在门边红色礼宾服的不知道什么人的态度让我万分受不了，点的外卖十二点多的时候送到，不明白为什么，死活不让进门，电梯反正是要刷卡的，送到电梯口也不行，ok，各种考虑不让进门我理解，送你送上来你不送，客人让你接下电话你也不接，让你跟礼宾部前台说一声你也不说。下来问你你来一句你就是负责在门口拦人的。别的不管，也是搞笑了，全中国第一次听到还有酒店专门雇人拦人的，你觉得你比外卖人员哪里强了？在我这里感觉人家哪里都比你这种势利眼强一万倍，你对送外卖的态度和你对那些有钱人的态度，让我深深的感到恶心，真是你们酒店的悲哀，中国怎么会有你们这种狗眼看人低的东西，希望你能看到我的留言，再去找个镜子照照你的嘴脸！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,西楼豪华间,0,经常住的酒店
"位置:5.0,设施:5.0,服务:1.0,卫生:5.0",4,其它,2017年07月入住,西楼豪华间,0,位置不错 房间光线有些暗 酒店前台办理入住的速度有些慢 入住两晚 第二天房间打扫的不是很仔细 五星级酒店竟然没有配备一次性剃须刀
"位置:5.0,设施:3.0,服务:3.0,卫生:3.0",3.5,家庭亲子,2017年07月入住,西楼豪华间,0,卫生条件越来越差！前台服务员的脸冷冰冰的！早餐质量越来越差，根本不符合五星级酒店！并且不足120cm的小孩子还要半价！这次入住真的很失望！
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,家庭亲子,2017年08月入住,东楼豪华间,0,酒店硬件还是不错的，交通也非常方便。此次入住，因为带着孩子，还给升级了房间，干净舒适。但早餐比较一般。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2019年04月入住,东楼豪华间,0,不二之选！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年10月入住,东楼豪华间,0,好不错的早餐！好大好大的，环境优美，干净卫生！服务到位！如果再次入住酒店有一点点的???????????就好了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,西楼豪华间,0,位置好，边上就是商业地产
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,东楼豪华间,0,比较老的酒店，但房间大，性价比高，还想来大连^_^
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年07月入住,西楼豪华间,0,上大学报到的时候就在富丽华和一家人住了一周，很有感情，印象深刻，这次又和男朋友的家人来住，除了依旧满意，又增加了许多不可替代的记忆
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,东楼商务房D,,酒店挺好的，干净舒适，市中心出行方便！
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,独自旅行,2017年01月入住,西楼豪华间,,位于中山区，大连几个老牌酒店都在这里，香格里拉，新世纪……这里是大连老牌经济区域，银行汇集，老建筑很多，周围吃的也不少，日式，韩式……酒店本身，是大连最早的五星级酒店，大连人说富丽华不是单纯的富丽华，因为不值得这个价格，但是大连第一家五星级酒店的名头一直都在～酒店有东西两楼，西楼比东楼要新一点，一点点而已。因为总体来说比较老旧～房间地板穿上拖鞋有点滑滑隔音效果一般，有自动马桶，洗手间化妆台有个横版的设计让我感觉不是特别方便，剃须刀需要打电话让前台送，洗刷用品拖鞋整体让人感觉很没有档次。窗外可以看海，但是我在10楼，没感觉有什么美感。
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,家庭亲子,2018年05月入住,西楼豪华间,0,一般，住了一晚就换到对面的新世界去了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年05月入住,东楼豪华间,0,回老家，爱人习惯这家酒店。早餐还可以。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,情侣出游,2018年09月入住,西楼豪华间,0,第二次入住了 还不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,东楼豪华间,0,位置不错，环境也很好
"位置:5.0,设施:5.0,服务:4.0,卫生:4.0",4.5,商务出差,2018年08月入住,西楼豪华间,0,服务好，环境好，但是西楼不错，东楼相对来说比较老旧，早餐丰富，非常喜欢。东楼属于比较老旧的房间，但是卫生还可以，西楼是新装修的，非常不错！
"位置:5.0,设施:4.0,服务:3.0,卫生:3.0",3.8,情侣出游,2017年08月入住,西楼豪华间,0,酒店位置是真真好，去哪都方便，就是前台服务不好，像欠她几百万似的，全称无笑脸，真不能让那种人站前台，影响心情
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年08月入住,西楼豪华间,0,早餐很好！房间还可以！设施稍旧！就是有些不隔音！走廊里说话声音很大！地块很好！交通方便！就是楼下车位特别紧张！
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,其它,2019年01月入住,东楼豪华间,0,满意，位置不错。
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2017年08月入住,西楼豪华间,0,富丽华位置好、在大连的黄金段，设施、服务都可以，配得上五星级宾馆，但唯一缺点是无线网络很差，老是断线。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年10月入住,西楼豪华间,0,挺好的，这个价位不错，没有早餐，不过条件还可以，名字，这个牌子，老酒店！也就可以了……然后酒店有味道～
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,西楼豪华间,0,第二次入住，去大连，我不会选其他地方了，很完美^_^价格适中，有游泳池，对面就有小超市、餐厅，楼下就有公交。交通餐饮都很方便。
"位置:5.0,设施:5.0,服务:5.0,卫生:4.0",4.8,家庭亲子,2017年07月入住,东楼豪华间,0,房间挺漂亮，也蛮宽敞，服务态度蛮好的，其实我一直在外面玩也没要啥服务，就是房间有层灰，作为5星级的有点不应该，性价比可以
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年06月入住,西楼豪华间,,地理位置没得说，窗外景色很好。最感谢的是老妈把充电器落在房间，联系后说可以快递给我，非常感谢。西楼智能马桶很赞，但是地摊毯略显陈旧。推荐可以打车10元到柏威年，逛商场，吃美食。老张牛肉面和开口笑水饺是我和我妈的最爱！
"位置:5.0,设施:5.0,服务:5.0,卫生:4.0",4.8,朋友出游,2017年06月入住,东楼豪华间,,富丽华酒店，位于大连最繁华的人民路，地理位置优越。住的东楼，房内装修有些年代感，但丝毫不影响酒店的整体档次，各种设施一应俱全，只是WIFI信号弱弱的，上网着实不太方便。客房保洁有些许瑕疵，卫生间的头发没有清理干净。稍稍有些意外的是，第一天瓶装水没有续，这个倒还能自己解决，第二天拖鞋没有续，实在没法自己解决，只能打电话让客房部送拖鞋，好在一个电话马上就送到，不至于光脚住宿。总体而言在富丽华的3天还是非常满意的，也希望富丽华能做得更好！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年06月入住,东楼豪华间,0,大连老牌的五星级酒店，位置好出行方便，健身房设施挺全的，泳池稍微小了点可能建德比较早吧。早餐种类丰富，价格是五星级中比较实惠的！
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,商务出差,2017年10月入住,西楼豪华间,0,出行方便，房间不错，前台接待的态度真是不敢恭维！感觉我在求她帮忙一样
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,情侣出游,2017年08月入住,东楼豪华间,0,酒店在市中心，出行很方便，打出租车回酒店司机师傅都知道。酒店设施有点陈旧，毕竟是老酒店了，整体还是不错的。
"位置:3.0,设施:4.0,服务:5.0,卫生:5.0",4.3,朋友出游,2018年08月入住,西楼行政间,0,房间硬件不错，服务一流
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年08月入住,西楼豪华间,0,一直住这家酒店挺好的！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年09月入住,西楼豪华间,0,领导去大连出差钦点的酒店，之前去大连就经常住这里，还是比较满意的。酒店管理到位，是大连比较著名的五星级酒店。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年02月入住,东楼豪华间,,酒店位置优越，交通方便，住的是东楼，老楼，但设施很好，房间超大，适合家庭出游。早餐要单付钱，携程和前台价格不一样。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年06月入住,西楼豪华间,0,还算可以吧 酒店也算是有年头了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年12月入住,西楼豪华间,0,环境很好不错
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,朋友出游,2018年08月入住,东楼豪华间,0,每次住这是因为离我们要去的地方比较近，但前台服务员每次都是一副不耐烦冷漠的脸，还有几次奖房间弄错了。
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,朋友出游,2018年08月入住,东楼豪华间,0,每次住这是因为离我们要去的地方比较近，但前台服务员每次都是一副不耐烦冷漠的脸，还有几次奖房间弄错了。
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2017年08月入住,西楼豪华间,0,酒店很不错，床品舒服，住的西楼，装修很好，马桶是智能的，就是在外怕脏没敢用。周围环境很方便，下次来大连还会住的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2017年07月入住,西楼豪华间,0,住得很舒服，门前是名品一条街，交通便利，干净卫生，服务周到，智能马桶，西楼无线网好用，周围有好多好吃的饭馆
"位置:4.0,设施:4.0,服务:2.0,卫生:2.0",3,家庭亲子,2017年07月入住,西楼豪华间,0,设施一流，服务很差。门口的门童既不负责引导车辆，也不负责搬运行李，不如摆两个石狮子；前台服务不专业；房间打扫不干净。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年05月入住,东楼豪华间,0,特别好的地方 服务热情 环境不错 安全 地点好找 和家人出来玩的好住处 开心  强烈推荐的高档星级酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年07月入住,东楼豪华间,0,老牌子的酒店什么都不用说。各个方面的服务都很好，而且现在的价格很好。极力向大家推荐去这里，就是游泳的地方小点！
"位置:3.0,设施:1.0,服务:1.0,卫生:1.0",1.5,商务出差,2018年10月入住,西楼豪华间,0,太差劲了，服务差，卫生差
"位置:5.0,设施:5.0,服务:2.0,卫生:3.0",3.8,商务出差,2017年11月入住,东楼豪华间,0,你请酒店门童叫车，他让你去马路边等，希望酒店可考虑减掉此岗位，让利顾客
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,西楼豪华间,0,干净好！房间也大非常满意
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2018年06月入住,东楼豪华间,0,多次入住酒店了，选择是因为交通便利，地理位置优越商圈热闹，更是自己习惯了，酒店服务是可以的，自助餐的内容是low了需要创新、大菜。回头客要越来越失望了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年12月入住,西楼豪华间,0,很好 不用说明了 物美价廉 位置好 吃饭 唱歌 跳舞 都在附近50米内
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,商务出差,2017年06月入住,东楼豪华间,,酒店整体环境挺好的 地理位置也不错 附近很多商场\n第一次在入住时被要求人脸识别 说是在开达沃斯\n酒店礼宾做的比较差 不给开车门 不给拿行李 也不知道站门口干啥的 司机师傅都看不过去了
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,家庭亲子,2017年08月入住,东楼豪华间,0,唯一不足网络不好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2017年10月入住,西楼豪华间,0,在这里住着非常舒服
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2017年07月入住,东楼豪华间,0,虽是老一点的五星酒店但软件硬件都很到位，住的舒服安全周边也很繁华方便，唯有上网较慢，地毯稍旧一点（东楼），总之超值的酒店。
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,商务出差,2018年02月入住,东楼豪华间,0,给领导订的。还算可以。需要的话会继续入住的。总体还算可以可以可以可以可以可以可以可以可以可以可以
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,东楼豪华间,0,非常不错，下次还会选择！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年08月入住,东楼豪华间,0,酒店位置好，性价比高。如果参加什么一日游，富丽华酒店是集合点。酒店周围美食也很多，隔壁就是奢侈品店。可以买买买。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,西楼豪华间,0,老牌五星级酒店，感觉特别好，房间整洁，安静，服务也好，其他都好，完美
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,西楼豪华间,0,环境还行 设施不错 性价比优
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年06月入住,西楼豪华间,0,地理位置很好 在中山广场 吃饭逛街都很方便 每次来大连都选择住这里 算是性价比比较高的酒店了 不过这次住的房间稍微有些旧
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,西楼豪华间,0,酒店位置佳，购物方便。酒店设施很人性化，高端大气上档次，性价比很高。一次不错的选择。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年10月入住,东楼豪华间,0,挺好的 入住很开心
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,东楼豪华间,0,老5星酒店，位置很不错，旁边就是香格里拉，卫生房间设施，房间大小，都很不错，性价比非常高！
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,商务出差,2018年07月入住,西楼豪华间,0,设施一般，位置好，早餐尚可。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,西楼豪华间,0,位置在人民路，出行很方便！
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年04月入住,东楼豪华间,0,位置优越，房间设施有点不和5星匹配
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,西楼豪华间,0,非常非常舒服 房间又大又干净 卫生间镜子上还有电视 化妆也不寂寞 还有智能马桶 非常高大上 周边购物也很方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年09月入住,东楼豪华间,0,酒店位置非常好，工作人员服务态度非常好，房间内环境设施非常好，比上海的五星级酒店大很多，性价比超高！
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年08月入住,东楼豪华间,0,没有早餐，设施比较老旧
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,西楼豪华间,0,总体感觉不错，干净卫生。服务员和前台热情周到，早餐不错。值得推荐！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年12月入住,东楼豪华间,0,比较好的地方
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,西楼豪华间,0,很满意！以后大连出差还住这
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2017年07月入住,西楼豪华间,,酒店所在的位置很好，出行方便，西楼设施新，房间也非常的干净，干湿分离，智能马桶超赞。下次还会继续入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年07月入住,西楼豪华间,0,西楼环境不错，有智能马桶
"位置:5.0,设施:4.0,服务:3.0,卫生:1.0",3.3,商务出差,2017年07月入住,西楼豪华间,0,卫生太差了，服务员也差劲儿，好像我欠他钱
"位置:5.0,设施:2.0,服务:1.0,卫生:3.0",2.8,商务出差,2017年06月入住,西楼豪华间,,号称五星，服务不如商务酒店。门童看到你拿行李，不说帮助，竟然扭头假装看不到。出入都有服务员，从未主动问好，前台冷冰冰，不会微笑和问候。总之，盛名不再
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,朋友出游,2017年05月入住,东楼豪华间,0,来大连旅游，住的富丽华酒店，五星级服务好，环境很好。
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,商务出差,2017年06月入住,东楼豪华间,0,没吃早餐不知道怎么样，酒店位置还好，老牌五星，设施有点旧，但是还好，胜在性价比！后来开达沃斯涨价了，我就搬去日航酒店了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年08月入住,东楼豪华套房,0,价格很合理的一个酒店 价格合适 配置很高  睡觉也很舒服 西楼要比东楼装修时尚一些 早餐一般般 没什么好吃的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,东楼豪华间,0,酒店还是不错的，我们选了好几，最后还是用了这家酒店，原因是地理位置很好，而且离香格里拉酒店也很近，出行易
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,西楼豪华间,0,"""酒店非常好'舒服高级"""
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年07月入住,东楼豪华间,0,位置比较方便，价格偏贵。位置比较方便，价格偏贵。位置比较方便，价格偏贵。位置比较方便，价格偏贵。位置比较方便，价格偏贵。
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,朋友出游,2017年07月入住,西楼豪华间,0,大连富丽华大酒店，是老牌五星酒店，性价比很高，西楼较东楼新很多，位置与硬件都不错，服务很周到，下次还会选择。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,西楼豪华间,0,带孩子住的，娃很喜欢，房间大小合适，干净卫生，前台服务快捷，房间打扫及时，位置不错，出门就有公交车站\n
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,西楼豪华间,0,地理位置优越
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年06月入住,东楼豪华间,0,很舒适，我们一家三口都很喜欢。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,西楼豪华间,0,#绝佳位置# \n#房间干净# \n#设施齐全#
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,东楼豪华间,0,酒店非常好，干净，离市中心很近。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,东楼豪华间,0,靠近香格里拉，安静
"位置:4.0,设施:5.0,服务:2.0,卫生:3.0",3.5,商务出差,2017年05月入住,西楼豪华间,,下午三点左右到达，订的携程5-10层，只给安排5层。安排的房间还是脏房，又拎着行李跑下来换房，又换了同层房间，结果是刚刚整理过的房间，非常大的烟味，订房时特意强调要无烟房。问客房服务要空气清新剂喷一下，告知没有……打电话去前台投诉，费了半天口舌，才给再次更房间，服务态度和反应速度是我见过最差的星级酒店了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年04月入住,西楼豪华间,0,老酒店，现在得性价比很高的五星级酒店
"位置:5.0,设施:1.0,服务:1.0,卫生:5.0",3,家庭亲子,2017年08月入住,西楼豪华间,0,1.地点好.\n2卫生\n3.携程垃圾，给我确认的双床，到店没有，协调无果，不得不住大床；\n4.保安素质太差，简直无语了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,东楼豪华间,0,酒店在香格里拉旁边，重庆火锅对面，酒店里远洋洲际酒店走路聚到，酒店房间不错，有英式电源接口，非常不错的酒店
"位置:5.0,设施:4.0,服务:2.0,卫生:4.0",3.8,家庭亲子,2017年08月入住,西楼豪华间,0,前台接待办事不灵活  有机会了建议你们去西安美丽豪酒店学学  别人的服务  只有想不到  没有他们做不到的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年08月入住,西楼豪华间,0,舒適方便服務態度好！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,东楼豪华间,0,性价比很高，非常满意！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,东楼豪华间,0,酒店位置很好，房间很大，一般的标间就是那种套房的感觉，健身房和泳池也很不错。泳池旁还有浴房和桑拿，很温馨。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2018年07月入住,东楼豪华间,0,市中心.出行方便.房间大!
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年08月入住,东楼豪华间,0,早餐很好的，位置很好，停车不是很方便，房间设施很好很不错，值得推荐的酒店，下次还会订的，谢谢携程旅行网
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,西楼豪华间,0,房间一如既往得好，出差首选
"位置:4.0,设施:3.0,服务:3.0,卫生:4.0",3.5,商务出差,2017年11月入住,西楼豪华间,0,早餐不好，不推荐去吃，没有可吃的东西，不值五星级水平，连四星都不如。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年02月入住,东楼豪华间,0,酒店不错，电动马桶是亮点。服务也还行，不是特别新的感觉，但该有的该做的都能达到。附近吃饭，公交都有，入住出行还算方便。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年09月入住,西楼豪华间,0,位置不错 床品干净
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,东楼豪华间,0,值得推荐这个酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,东楼豪华间,0,老牌，服务没的说。
"位置:5.0,设施:5.0,服务:3.0,卫生:5.0",4.5,朋友出游,2018年06月入住,西楼豪华间,0,酒店设施不错…门童都是摆设…
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,商务出差,2017年05月入住,东楼豪华间,,给酒店最差的差评 是因为定的尽量大床房 到店后被告知这价格只能双床 经过一个半小时的等待 被告知携程定的只能双床 想花钱升级都不行 傻等一个多小时 无语了 这服务真心配不上这价格
"位置:3.0,设施:2.0,服务:1.0,卫生:1.0",1.8,商务出差,2017年05月入住,东楼豪华间,,虽然是五星 ，但服务跟不上，服务员都爱理不理！门口绝对没人帮你拿箱子，开车门，总之下次没有下次了，早餐170，前台小伙也不说入住时加早餐可以优惠到115，服务太差劲！差评！
"位置:4.0,设施:5.0,服务:4.0,卫生:4.0",4.3,商务出差,2017年10月入住,东楼豪华间,0,酒店房间很大，布置合理，有沙发，看电视，喝茶都很方便！不错，还会入住！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,西楼豪华间,0,性价比超高，在大连这种旅游城市，这个价格很不错。位置也不错，去各个景点打车都比较方便，周末美食也比较多。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2017年07月入住,西楼豪华间,0,酒店在市区内，周边酒店林立，生活设施齐全，房间设施很好，服务周到唯一不足是没有吹风机。。。二楼自助餐不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2017年05月入住,东楼豪华间,0,招待来参加我婚礼的朋友，整体来说很不错，房间宽敞舒适，卫生很好，位置在人民路上，周边设施完备，去哪里都很方便，朋友都很满意。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,西楼豪华间,0,环境不错，态度也很好
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年08月入住,西楼豪华间,0,一般服务员非常好谢谢
"位置:5.0,设施:5.0,服务:4.0,卫生:4.0",4.5,商务出差,2018年08月入住,西楼豪华间,0,早餐人比菜市场都多
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年08月入住,西楼豪华间,0,中规中矩，超有感的五星
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2019年01月入住,西楼豪华间,0,环境很好的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,东楼豪华间,0,非常好选择
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,东楼豪华间,0,非常满意，非常好
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2019年01月入住,东楼豪华间,0,感觉还不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,东楼商务房D,0,好，种类繁多。
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,商务出差,2019年01月入住,东楼豪华套房,0,装修太烂了
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,独自旅行,2018年07月入住,东楼豪华间,0,地理位置很好，性价比高
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,东楼豪华间,0,酒店还是一样的好，干净，大气，舒适。 酒店周边吃饭的地方也很多，非常方便。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,西楼豪华间,0,非常好好好好
"位置:5.0,设施:3.0,服务:5.0,卫生:4.0",4.3,商务出差,2018年10月入住,东楼豪华间,0,早餐没吃不清楚
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年10月入住,东楼豪华间,0,酒店比较旧了，早餐中等吧，不过是大连老牌的五星酒店了，品质还是可以保证的。
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2019年06月入住,西楼豪华间,0,服务很好，卫生好，设施有点老
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,西楼豪华间,0,环境很好，周边设施也不错，停车免费很好方便，叫车也方便，环境优雅，服务很贴心，还介绍了周边的旅游景点，介绍很详细，不错，下次还来住这家酒店，赞赞赞！
"位置:3.0,设施:4.0,服务:2.0,卫生:4.0",3.3,其它,2017年05月入住,东楼豪华间,0,酒店的卫生间马桶用的是加温垫，有冲洗功能。这个似乎是酒店的亮点。酒店据称在大连市CBD位置，但感觉并不繁华热闹。前台办理入住手续的服务员态度比较僵化，没有笑容，听到客人的良性建议就是一脸不高兴的样子。似乎这个酒店的文化有点问题。没有高兴的员工哪里有好的公司业绩。
