scores,avg_score,types,date,room,useful,comments
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2019年05月入住,儿童主题房,0,早餐挺好，服务也不错，我们是去参加大连马拉松的，早餐开的很及时，很有性价比的酒店，电梯很多很方便?
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年05月入住,高级大床房,0,昨天入住香格里拉酒店感觉特别好，办理入住的时候也特快，前台的工作人员王颖服务态度很好，
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年03月入住,高级双床房,0,酒店很不错，位置优越也很好找，环境挺好的，大连只有这一家香格里拉大酒店，适合朋友和情侣出游，下次去还会订这里。
"位置:5.0,设施:2.0,服务:5.0,卫生:4.0",4,其它,2019年02月入住,高级大床房,0,到了酒店前台接待推荐我们做一下房间升级，升级之后房间内有些陈旧淋浴的下水道下水非常慢总体不想5星酒店感觉像4星酒店，但是升级之后吃饭还是很方便的，我们住24层餐厅在25层直接上楼梯就可以了。服务态度很好，酒店健身房超赞喜欢健身的朋友的首选。        总体还算可以除了酒店设施比较陈旧。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,高级大床房,,酒店前台工作人员非常热情，从入住到离开服务都很到位，周末还可以预约去星海公园免费送，退房时前台值班经理还送给孩子一人一个玩具，很满意，下次还会选择住在这里
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2019年02月入住,儿童主题房,0,适合带孩子，有儿童乐园可以玩，虽然不大，但是小朋友也玩的很开心。订的是儿童主题房，比普通房间多了小帐篷、玩具、儿童拖鞋、儿童牙刷、洗澡玩具等。美中不足的是水台还是比较高，没有儿童脚凳，小朋友够不到，打了服务电话后，临时找来了脚凳。本来订的房间不含早，携程写了早餐是182元一位。到了酒店后询问，正好搞活动，一间房间加了200元一晚，不仅有早餐，还有行政酒廊待遇，把下午茶和晚餐也都包了，划算。周围比较冷清，不知道是不是过年关系，没什么人气。虽然离大连港很近，但是走到那里也是荒荒凉凉的感觉。
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2019年02月入住,高级大床房,0,早餐真的很丰富，非常棒！服务态度也很好！住香格里拉旁边新开的公寓会比较好，这个香格里拉是第一批进大连的五星酒店，有些老了，价格比较便宜，我们赶上天气特别冷，屋子不暖和。有停车场，可以免费停车，挺方便的。离老虎滩，鸟林，俄罗斯街都不远，离星海广场也不算多远，因为自己开车方便。走的时候落下了东西，礼宾部还特意发信息联系，很贴心
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,家庭亲子,2019年02月入住,儿童主题房,0,酒店位置一般，如果喜欢逛奢侈品店的很适合住这里，附近有知名奢侈品牌商场。订的亲子房，房间里面亲子设施很简单，没有玩具有儿童洗漱用品。\n    早餐还行，拉面、蛤蜊蛋饼、煎饼果子都挺不错的还有多种鲜果汁，就是没有不带馅的馒头。\n    本来想去玩元素的，可是春节假期期间没有开门，失策了。\n     房间最大的问题是充电口的问题，都不在正常能够直接用的位置，充电太费事了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,高级双床房,,加了200元住的豪华阁。房间很干净，加床不嫌拥挤！上下两个餐厅可以吃早饭，建议在上面吃，人少清静！周边四家罗森，买点小东西也很方便！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,儿童主题房,0,很适合带孩子出行，订的儿童房，床比较大，带孩子睡也不太挤，屋里有个小帐篷，可以让小朋友自己玩耍，还配备儿童洗漱用品，儿童拖鞋等等，因为屋里比较干燥，酒店还能提供小型加湿器，对孩子来说比较好～酒店里面有个小游乐园，孩子们可以玩耍，只可惜后面那个大型游乐设施春节期间关了，没有玩儿成，估计夜市不错的～
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,家庭亲子,2019年04月入住,高级大床房,,酒店服务很好，接待我们的前台是Jade，人特别好，还送了我们礼物。带着小朋友，还把我们房间装饰了儿童房。下次还会入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,高级大床房,0,第二次住这里了，前台服务人员冯喆很好，一句“欢迎您回来”让我感动，来大连必选这家酒店！
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2019年05月入住,高级双床房,0,酒店环境不错，周边比较安静，但也没有什么特色。酒店房间大，设施略显陈旧。管理的不错，比较干净
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2018年08月入住,儿童主题房,0,送了淘气堡乐园门票，大人孩子都玩儿疯了，在房间吃了香宫的海鲜鱼汤泡饭，美味的不可方物，卫生还可以，设施也不是很陈旧，离东港很近，晚上去看夜景不错，自助早餐超级丰盛！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,高级双床房,,大连香格里拉是我住过的五星级酒店中较好之一，设施完备，比较贴心的电话还有一个儿童乐园（虽然小一点）。早餐品种虽然不是太多，但是还好了，比较有特点的是现点现做的兰州拉面（虽然要等待）。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年10月入住,豪华阁大床房,0,早餐还可以，住的豪华阁，在25楼用餐，有的东西可以点单，晚上还有happy hour 欢乐时光，有些简易自助餐，走十分钟可以搭乘地铁2号线，还是很方便的，有免费停车场，只要到礼宾部登记一下车号就可以。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年10月入住,高级双床房,0,下飞机打车最多半个小时40+车费，酒店位于市中心，周围环境不错，出门就有公交站，去哪儿都方便打车也便宜，离地铁相对比较远一点，好吃的特别多，说说酒店吧，前台接待的服务员态度很好，有耐心，因为入住时房间说没收拾好  免费升级套房180+平房间相当不错，厨房 餐厅 客厅  阳台 书房   两个房间都有独立卫生间 洗浴干湿分离，五星级的服务没话说 每天阿姨打扫非常干净 。希望下次入住酒店保持一样的服务水准
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年02月入住,高级大床房,0,非常喜欢香格里拉酒店，每次回大连都在在这里，这里像家一样，过年期间让自己的家人住在这里，家人都非常喜欢，在入住期间前台的同时非常的热情，尤其感谢值班经理Zoe，办理入住时介绍200套餐升级豪华阁和热情接待，很开心的一次入住。
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,朋友出游,2019年01月入住,高级大床房,0,刚开始酒店前台光顾着打电话不理人，但提出意见后改进的非常及时，补救措施还是非常令人满意的，并且可以延迟退房到下午四点，非常人性化。
"位置:4.0,设施:1.0,服务:4.0,卫生:4.0",3.3,家庭亲子,2019年01月入住,儿童主题房,0,介绍说房间40平，其实很小，门后的门吸坏了，不能开着门，卫生间的排风坏了，屋里有味道，放不出去，带着孩子很失望。晚餐用的自助，住户打7折，吃的还行，服务一般，尤其是螃蟹那位厨师，态度，哎，无语。唯一值得欣慰的是早餐的服务很好。下次到大连绝对不会住在香格里拉。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,豪华阁双床房,0,特别推荐豪华阁，早餐晚餐质量特别高，带宝宝的还有儿童用品，可以加床，必须提前跟前台联系，酒店位置在人民路，到森林公园和老虎滩，星海广场都有直达的公交车，非常方便！表扬携程和香格里拉的客服，在共同努力下让我有了美好假期！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2019年03月入住,高级大床房,0,酒店的位置在市中心，周围不少奢侈品牌的店。酒店的服务超好！早餐中西都有还不错，房间跟宽敞，也很安静，总之很好，最好的是服务！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级大床房,,适合带孩子，带两个宝宝去的，问能不能加床，免费升级公寓套房，房间非常大，有两个卧室，厨房客厅，住的十分宽敞，大连温度适宜，卧室被褥有点潮湿。酒店早餐丰富，位置离机场和老虎滩，动物园都不远，酒店二楼有个小型游乐场，酒店不远有个很大的玩元素游乐场，适合带宝宝去
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,高级大床房,0,#早餐#不错，酒店的标准设置叫人没有了异地出差的感觉，典雅大气的设计又叫人心情舒畅
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,高级大床房,0,忘了拍视频了，很好的一次入住体验，帅哥美女的服务态度都是超级的好，下次还住香格里拉
"位置:4.0,设施:5.0,服务:5.0,卫生:4.0",4.5,其它,2019年02月入住,豪华大床房,0,久闻大名，我想尝试一下，只入住一天，我就认可了大连这家酒店，一个月内我入住两次了，下次去大连我还住这里，谢谢为我们细致周到服务的每一位酒店员工！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年01月入住,儿童主题房,0,这次入住是迄今为止我自己最好的一次酒店体验。酒店装修、环境秉承香格里拉一贯的标准，非常满意，值得一提的是他们关怀备至的服务：入住当天晚上，两岁的妹妹玩耍过程中不慎将手指划破，血流如注，太太打电话给前台想要一些酒精消毒，礼宾员张书凡到客房看到情况果断建议我们去医院，正当我们给孩子穿衣服准备出门的时候，值班经理曹洋先生主动来电话，询问我们是否需要协助，当得知哥哥需要妈妈的陪伴，我只能一人带妹妹去医院，曹经理马上安排张书凡先生陪同我去医院，我们就医，张先生全程陪同，时值流感高发，医院人满为患，张先生协助我们挂号、排队、付款、检查，给予我们最周到的帮助。事后酒店方面也没有收取任何的费用。退房的时候，曹经理还亲自同我们告别、询问孩子的伤情，还给妹妹赠送了小礼物。感谢香格里拉服务团队，热情、周到、细心的服务，小小的意外并没有影响我们的行程，相反给我们带来了雪中送炭的温暖，留下了非常美好的回忆。感谢你们！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年08月入住,高级大床房,0,酒店位于市中心，周围环境不错，出门就有公交站，离地铁相对比较远一点，不过还好溜达十几分钟也就到地铁站了。说说酒店吧，我比较喜欢的五星酒店，前台接待的服务员态度很好，有耐心，房间也不错，最喜欢酒店的游泳健身中心，几天都去游泳了。再就是早餐挺好的，品种比较丰富，餐厅略显小了一点。最后说下不好的地方，就是餐厅服务略微比酒店其他服务差一点，尤其是放餐盘的那个女的，推着餐盘车直接从我身后撞着蹭着过，居然毫无反应，难道她看不见人吗？不会说话吗？是在帮忙取面那的服务员一个劲跟我道歉，说人多，餐盘用的快她着急，让我了解一下，虽然没追究还是心里不舒服……\n酒店距离延安路不远走着就能到，那边有好几家到大连必吃的美食餐厅，强烈推荐正黄旗……??
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年04月入住,高级大床房,0,服务很好哦，看到我在吃感冒药第二天特地多给了水，贴心。郭小姐在我退房的时候服务也很热情周到，棒棒哒
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年04月入住,高级双床房,0,挺好的，感觉挺不错的，而且价格同比也特别美丽，也得感谢携程平台，满意的出行，方便的服务，快捷的手续，好评。
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2019年02月入住,高级双床房,0,早餐还不错，设施略旧，充电线没有华为的，找不到单独的电源插头，得拔掉台灯。地下停车场比较狭窄，开车不容易，从地下停车场到一楼大堂没有电梯。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,儿童主题房,0,早餐不错，还准备了小朋友的各种洗漱用品，送了孩子礼品，不辱没香格里拉的品牌。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2019年01月入住,高级大床房,0,虽然装修不算新，但是入住感觉很舒适，服务也蛮好的，周边环境整洁有序，属于市区闹中取静的金融圈，吃饭出行都很方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年05月入住,高级大床房,0,酒店早餐特别好 很人性化 我是去跑大连马拉松的 说明情况 还给延迟退房2小时?
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2019年05月入住,公寓客房一室,0,环境服务很不错！感谢Gro团队洪雅楠，亲切可爱，来这次大连旅游跑马拉松非常完美！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级大床房,0,不得不提到的是香格里拉的客服小雅女士，本来要换高级房的，由于一个人带孩子不方便，帮忙申请了房屋升级不用换房间了。还有酒店的卫生真是太棒了，干净无死角。酒店的配套设施也让我的孩子也感受到了无比的快乐！总之是一次很棒的假期，下次还得来！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级双床房,0,早餐\U0001f963很好?床很大，适合一家出行首选酒店?……酒店位置很好?去各个景点很近，打车，很快就到。嗯不错，我第一个晚上入住没有双床房还给我免费+1张床。
"位置:4.0,设施:3.0,服务:3.0,卫生:4.0",3.5,家庭亲子,2018年08月入住,高级双床房,,老牌的酒店，位置市中心，周边绝对优势，只是房间设施设备比较旧一些，早餐也不丰富，可能暑期住店人多，早餐缺货严重也无人及时添加。不管怎样还希望及时改善。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,,,娃们对此次的酒店太满意，以至于差点就不出门了，大连游差点就变成了香格里拉儿童套房游???吃的好，住的满意，太完美，妹妹入住当天生日，还送了一个小蛋糕?以至于我们回来后马上又给爸妈订了房，下次去还会选择香格里拉的！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,儿童主题房,0,带着儿子来大连转转，香格里拉酒店服务非常热情，尤其是前台的蔡文静小姐态度热情，给人宾至如归的感觉......下次还来入住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,高级双床房,0,性价比很高的酒店，加了200元升级了行政套房，早上有自助早餐，晚上有简单的自助晚餐，把早晚饭的问题都解决了?，酒店在市中心，出行非常方便，极力推荐
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,高级大床房,,房间安排非常好，前台员工笑容满面，过年出行因为入住大连香格里拉而更加舒心。一家老小对贵酒店十分感谢！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级双床房,0,不错哦，订的双床房，免费升级的套房。一家三口，住的开心。卫生也好，早餐也可以。服务非常周到。来大连玩是孩子选的，不巧的是这几天特别热，孩子在酒店里玩的很开心，给大连之旅画上圆满的句号……。
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2019年05月入住,儿童主题房,,很适合带小朋友去住，设施非常齐全贴心，房间住起来很舒服，唯一不足是早餐太难吃?
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,豪华双床房,,我是带女儿一起过来玩的，带小孩出来玩一定要吃的好，住的好。第一次在携程订的酒店，我女儿给了95分，到了酒店入住方便，房间也大，晚上房间空调打到21度，盖上被子，一觉睡到自然醒。卫生间洗漱用品都是欧舒丹的品牌。到底是五星酒店就是不一样。吃饭也非常方便，不想在酒店吃，酒店对面都是饭店，也可以点外卖哦，不过要自己下楼去取。女儿喜欢对面嘉嘉饭店的酱排骨和肉饼，每次必点。酒店斜对面就有一个很大的世界奢侈品商城，中午吃完饭可以去那里购物。想去海边，星海广场等地方，门口打个车很方便，1、2分钟就有一辆车。总之来大连旅游的朋友住香格里拉不会错。我女儿说如果明年暑假还来大连玩，仍然住香格里拉
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,儿童主题房,0,还是感觉怎么好，温馨，干净，服务周到，下次带孩子来的时候，这是我们的首选，大堂的歌声与微笑给我们出行的人带来了家的温暖！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年01月入住,高级双床房,0,感觉非常好位置出入也方便，连续住了三天，孩子也挺喜欢酒店房间，床睡着很舒服，关键两个床还能移动靠到一起太高了，不用担心孩子睡觉掉到床下
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年07月入住,,,我们订的浪漫大床房，香格里拉硬件软件都比较好，看到浪漫房虽然就是加了些小装饰，但是我觉得像香格里拉这种适时推出浪漫房，亲子房真的很加分，适应市场的一种改变。其实之前选择酒店时没考虑香格里拉，就是这个房间吸引了我，我和我先生都很喜欢，觉得细节很到位。服务也不错。再来大连还会考虑入住
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2018年08月入住,豪华双床房,0,环境还好，房间干净！住的需要自己带个插座，1千3百多的房间，居然只有两个可以充电的插口！早餐真心一般，能凑合吃饱，但绝不是吃好！住了3天，第一天没给洗发水，第3天没给小毛巾，还好自己平时出门带的东西还齐全，也懒去找服务员了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,儿童主题房,0,早餐不错，酒店服务很热情。国际连锁五星就是赞。前台美女Rita服务很热情，给个赞
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,高级大床房,0,五星级酒店，设施和服务没得说，交通便利，特别是附近好吃的地方也很多。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,豪华双床房,0,酒店比较干净，有宝贝玩的地方，还可以喂小鱼，宝贝可以洗澡??啦，都很周到的，还有水果，欧舒丹也是贴心的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,儿童主题房,,定的是儿童房，开房的时候，不会在网上订购，前台的工作人员李亭菲，还有宁晓婷，特别热情，服务特别周到，很耐心的帮忙，很感谢，让我有个愉快的周末！
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,商务出差,2018年10月入住,高级双床房,0,到的很晚，大床没了前台妹妹还帮忙升级了转角套房，房间挺大的墙壁卡通图案，看得出是的亲子房。酒店年头估计有一些了，但是挺干净的，大堂布置的有点乱。服务很好，卫生很好，值得推荐
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,儿童主题房,0,带孩子出游 定的亲子房 到了酒店前台说房间满了 免费给升级了亲子套房 还给孩子送了果盘跟点心  不错的一次旅行 前台接待 李婷菲不错 态度很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级双床房,,到店因为房间没有打扫好，前台工作人员帮我们免费升级了两房两厅公寓，房间很舒适，宽敞，带娃方便，只是西面房间较有味道，怕影响孩子健康，换至南面公寓，总体来说还是比较满意！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级大床房,0,环境舒适、服务态度很好！大连的香格里拉酒店是我住过的五星级酒店里最棒的酒店了，酒店早餐有一款面非常好吃?
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,高级大床房,0,非常不错的酒店，毕竟是全球连锁的。\n地段不错，很多的服务生穿着红色的长袜子，很有国外威尼斯的感觉……
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年03月入住,儿童主题房,0,酒店服务周到，卫生环境可以，吃的品种多，被品还算舒适，非常值得提到大堂负责办理入住的elain经理服务好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,豪华大床房,0,香格里拉大酒店服务设施齐全 特别好 很幸运被升级到星海套房 没想到住了这么好的环境 谢谢香格里拉酒店的工作人员 ！期待下次在来！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,高级大床房,0,这档次的，这个价位合适了。单纯硬件设施和配套不足以判断它的高端，主要是服务，很好。再去大连还会去这定房。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,高级双床房,0,从机场过来酒店很方便，早餐也不错，不愧为五星级，一下出租就有服务员过来帮忙拿行李，还给一个个送到房间，赞一个！
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2019年02月入住,高级双床房,0,春节期间带孩子去大连，一直忘了点评了，我觉得带孩子入住是不错的选择，里面东西全，有游泳池，环境好，服务周到
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,高级大床房,,预订的高级大床房，到达酒店后给免费升级到儿童套房\n满满的惊喜，房间布置的非常适合孩子玩耍，早晨也非常丰盛 6:00-10:00 总体来说 非常棒\n虽然有点小贵 但舒适度非常高！
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,情侣出游,2018年12月入住,高级大床房,0,地点很好，在市中心，就是酒店真的太老了。设施也比较陈旧一些。跨年饭在2楼中餐厅吃的粤菜。品质在大连可能算不错的，但是比其他大城市的酒店里面的粤菜就真的一般了。
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,情侣出游,2018年08月入住,,,首先说一下办理入住，三个前厅部人员一起办理，每一个柜台前的客人都有1000个问题，办理效率实在不敢恭维，再说说住店的火爆程度，整个大堂将近60-70人，不知道是冲着酒店来的还是冲着大连这个城市，简直火到爆\n\n其次说下房间，布置很温馨，跟预期相差无几，房间很大，打扫很干净，第一天凌晨六点多，衣柜上面突然漏水，赶紧打电话联系客房部，反应速度很快，外出归来已经处理完毕\n\n最后再说下退房，没有退房快速通道，依然需要排大长队等待办理手续，要说下如果赶时间或是约了车，最好提前15分钟下楼
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,儿童主题房,,我们订的是亲子房，酒店很贴心的给孩子准备了、帐篷，玩具、专用牙刷、毛巾等，酒店的服务也很好，让人有回家的感觉，酒店的自助早餐也是非常不错的，品种和口味都很不错，特别是里面的小甜点，口感非常好。更值得一提的是酒店的玩元素，他们是大连乃至全国最大的儿童体验中心，在那里，不仅孩子喜欢玩，大人也玩的不亦乐乎。
"位置:4.0,设施:3.0,服务:4.0,卫生:3.0",3.5,商务出差,2019年03月入住,高级大床房,0,有点旧了 设施旧  大堂好 房间旧  周边没有太近的吃饭的地方 都有打车 不如多花点钱住海边新酒店  不推荐
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,豪华阁大床房,0,一如既往的好！来大连只住香格里拉。出行方便，房间舒适温馨。前台帅哥Tryion 服务热情周到！赞！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年03月入住,高级大床房,0,感觉住宿人好多，大厅里都是人，好像是有会议。地理位置很好，旁边就是时代广场，购物很是方便。床很舒服。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2019年03月入住,高级大床房,0,很多年沒有回大連了，過去在大連工作時我常住香格里拉酒店，這次也沒有讓人失望，香格里拉，還是大連一流酒店，
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,儿童主题房,,早餐形式多样，儿童型房间布置宝贝很喜欢，服务人员很热情周到，停车也很方便，下次来游玩会再次入住的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,儿童主题房,0,带孩子出游的首选，住的亲子房，热情的前台小妹妹王颖特意给孩子准备了零食和礼物，很用心的布置房间，多谢了，特别棒棒哒
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年06月入住,高级大床房,0,酒店地理位置很好，前台服务很好，特别是Yana服务热情周到，早餐很丰富，只是人特别多
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2019年06月入住,儿童主题房,0,挺好的，既然是亲子房，如果能把沙发换成一张儿童床就更棒了！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年01月入住,豪华阁大床房,0,豪华阁值得拥有，服务非常棒！Kate服务周到而且人超美！既然都住了香格里拉了，一定要体验一下豪华阁，真的是宾至如归的感觉！非常棒，下次一定再来住！好评！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年04月入住,高级大床房,0,香格里拉就是不错。早餐人太多，东西也很丰富，。房间设施有些旧，卫生不用多说了，5星际
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,豪华大床房,,本来定的行政豪华房，由于我们到店晚了，前台告知因为当晚客房都满了，所以帮我们免费升级一个套房，其实当时我们也没仔细听，没想到升级到了诺大的总统套，甚是受宠若惊，感谢前台王颖小姐的热心服务，让我们有了一晚愉快惊喜的住宿体验
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,高级双床房,0,总体来说，这次入住的感觉还不错，三点办理的入住，免费升级了高一些的楼层是豪华高级双床房，视野还好。Wi-Fi是免费的，楼层和前台服务人员也都很nice。泳池很干净，孩子非常喜欢。早餐偏贵，1.3以上儿童按照成人价格收取。唯一感知不太好的地方就是一层咖啡厅等着接我的车，服务人员态度不是很友好！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,儿童主题房,0,早餐因为走的早没吃。。很适合带孩子。娃玩了半宿啊。累死了。第二天还要赶飞机下次在来一定还要住 服务态度真的很好?
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,商务出差,2019年01月入住,儿童主题房,0,位置很好，在市中心，到哪里都交通便利。房间也不错，卫生干净，早餐丰富，只是公共大堂区域太小，缺少停留位置
"位置:4.0,设施:2.0,服务:5.0,卫生:3.0",3.5,代人预订,2018年08月入住,豪华双床房,0,冲着五星级酒店的牌子去的，服务没得说，不知道是外国人接待多了养成的习惯还是确实管理到位，服务还是很殷勤的，上车下车开车门帮拿行李，但是设施太陈旧了，我感觉还不如现在一些新的四星酒店！房间不大不说，那椅子破的啊！就算这样，住得人却特别多，几乎满房！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,高级双床房,0,酒店位置极佳，步行几分钟可到中山广场，客房干净整洁，大堂环境优雅，在酒店前台推荐下，入住升级，早餐全免还外带酒廊免费畅饮，性价比超高。
"位置:3.0,设施:5.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2018年07月入住,,0,我住的是亲子套房，房间明亮宽敞，卫生间干净整洁，但是建议儿童用品使用一次性的，因为孩子的东西反复使用不放心。所以要是换一次性的就更好了！设施齐全，特别赞的是水果多样丰富，特别贴心！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年05月入住,,0,因为假期，定的亲子房满了，免费升级了套房。大品牌的酒店还是是不错的，下次还会入住。
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2018年10月入住,豪华阁大床房,0,大连老牌的五星级 这次订的豪华阁 办check in的时候看到带宝宝主动给了小海豹和儿童拖鞋洗漱用品 设施保养得很好 高层27视野不是太好 被前面楼挡住了 刚开业时应该视野很好 停车场在负一 没有电梯到 必须从酒吧边的楼梯上来 有点不便 \n二楼有儿童活动区 海洋球滑梯之类 房间配了多插口充电器 方便\n早餐品种不算多 只有拉面而且要拿号排队 一般都要二十分钟 豪华阁happyhour 品种还可以比某城堡的好多了 烤鸭酥口味好\n这次因为行李送房间慢的原因有点不愉快 好在酒店及时解决了
"位置:5.0,设施:2.0,服务:2.0,卫生:4.0",3.3,家庭亲子,2018年10月入住,高级大床房,0,五星酒店不假，但是不要期待太多，二楼的儿童乐园年久失修，也没有人看护和打扫卫生，地上很多头发，海洋球好多坏了，强烈建议好好管理
