scores,avg_score,types,date,room,useful,comments
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年02月入住,豪华大床房,0,服务不错！！！！因为刚下国际飞机，没带身份证，酒店很快就给办理了，态度非常好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,豪华远景大床房,0,该酒店位于东港海边，海景不错，离中山广场近在迟尺，交通便利。酒店设施齐全，服务特别好。房间成新度高，宽敞整洁舒适。早餐丰盛，值得推荐。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,豪华大床房,0,"大连康莱德酒店是我在大连最喜欢的酒店，服务无人能比，体贴入微，这次我到酒店check-in, 酒店前台因为我订的房间在打扫卫生，直接给我升级到行政房，点赞！"
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,豪华远景大床房,0,非常不错的入住体验
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,独自旅行,2018年01月入住,豪华远景大床房,0,很不错的酒店，服务不错，房间落地玻璃窗户可以看到海港。但是有一扇落地窗的电动窗帘是坏的，需要维修了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年06月入住,豪华大床房,0,非常满意的
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,朋友出游,2018年03月入住,豪华大床房,0,服务很好，热情周到的waters ，友善的自助餐厅服务员，首次体验康莱德印象完美。点赞。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,豪华大床房,0,早餐在顶层吃的，环境很赞，菜品不多，但够吃了。周边环境很好，总的来说比较满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年10月入住,豪华大床房,0,"酒店很干净，床垫很柔软。房间里的有食品和饮料，挺不错的。最重要的是前台的美女和餐厅的阿姨的服务态度非常的好,也比较速度，价格方面也较之之前的有优势，下次我还会选择这家酒店。值得推荐的好酒店。"
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年01月入住,豪华大床房,0,高端酒店～环境、装修、服务都是五星级的👍高端大气上档次！视野开阔～很舒服！下次还会选择住在这里！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年01月入住,豪华大床房,0,给孩子们订的酒店，这是当地的朋友介绍我们选择的酒店，相信朋友是最有发言权的，毕竟是自己居住的城市！点赞！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年06月入住,豪华大床房,0,酒店环境卫生不错，服务也很周到，来的时候房间满了，只有没有太正面观海的房间，但是安排在了行政酒廊楼层，海景也还不错！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,豪华大床房,0,非常棒的酒店，设施环境服务都是不错的！
"位置:5.0,设施:5.0,服务:3.0,卫生:5.0",4.5,朋友出游,2018年10月入住,豪华大床房,0,早餐和房间都不错，停车不方便，地下停车场收费，门口工作人员态度恶劣，不帮忙寻找地上停车位，就叫花钱去地下停，3块钱半小时，说什么住得起酒店交不起停车费吗？这是五星级国际酒店员工该说的话？
"位置:5.0,设施:5.0,服务:3.0,卫生:5.0",4.5,朋友出游,2018年10月入住,豪华大床房,0,早餐和房间都不错，停车不方便，地下停车场收费，门口工作人员态度恶劣，不帮忙寻找地上停车位，就叫花钱去地下停，3块钱半小时，说什么住得起酒店交不起停车费吗？这是五星级国际酒店员工该说的话？
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,情侣出游,2017年10月入住,豪华大床房,,应该是目前大连最高档的酒店了，还被免费升级行政层，酒店的周边环境 硬件设施，服务态度都没得说，但是，管理水平根本达不到超五星的水准。首先，假日私家车多，停车困难，地面的车位全靠运气，地下停车场不属于酒店，停车还要缴费…其次是早餐，酒店自己没有早餐，和隔壁的希尔顿用一个早餐厅，人多的程度可想而知，38层的行政早餐住店的客人都可以吃，意思就是你即使花了行政层的钱也得不到相应的服务，感觉酒店根本没有应对节假日客流量大的措施，态度再好服务水平不行有什么用啊……现在中国人真是有钱，这么贵的酒店都人满为患，可以有钱又没有素质，总结一下，公共假期在家里待着最好，出来干什么都打折，没意思
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年08月入住,豪华远景大床房,0,还挺好的，就是毛巾和浴巾的品质弱了些。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,豪华大床房,0,早餐品种不算多，但比较精致。离海比较近。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2017年07月入住,豪华大床房,0,很nice的酒店，房间面积够大，海景房景色也很好，服务非常到位，早餐挺好的，可以选在希尔顿用餐或者康莱德38楼用餐，希尔顿早上人太多了，虽然种类多但是不喜欢，吵吵闹闹还有熊孩子，建议去38楼。我看问题里还有问适不适合带小孩的，大姐，又不是情趣酒店有什么不适合的？？？除了情趣酒店我实在想不出来什么酒店不适合带小孩了。地理位置也蛮好，去哪都方便。下次还来哈哈哈。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2019年04月入住,豪华大床房,0,性价比挺高的，
"位置:4.0,设施:5.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2018年04月入住,豪华大床房,0,酒店比较新，硬件条件还行，但是洗漱什么的小东西不够全，不够好
"位置:4.0,设施:4.0,服务:5.0,卫生:3.0",4,独自旅行,2017年05月入住,豪华大床房,,每次回国和朋友在15库喝酒都要住在这里，这次也不例外。只是这次体验比较特殊，需要写下来给自己做个记录。\n下面来说说这家酒店吧。\n\n优点：\n地理位置优越，环境不错\n门前大叔态度积极\n高层窗可以打开，不沉闷\n酒店客服对投诉处理非常积极，也很诚恳\n早餐可以在敞亮的海景中进行\n卫生条件达标\n\n缺点：\n酒店设施如果5年前算是不错的，可现在嘛… 就那充电播放器一直是老式插口现在的IPHONE根本无法使用了\n马桶使用实在不方便，控制在侧面按钮非常的小\n冲浴每次都会从门缝漏出去水，拖鞋容易被浸湿\n因为周围没有商家买东西确实不方便，还好酒店有礼宾部可以代为跑腿\n\n最后就是这次淋浴房下面磁砖有破漏，导致整个洗手间水漫金山… 朋友出来时候一不小心直接跪了-.-! 膝盖破了，当时没注意有流血。 后来发现有流到床单上了，就打电话让客房部帮换一下床单，晚上回来之后看到床单铺的整整齐齐，以为换过了就倒头睡觉。结果早上起床发现竟然没有换！ 我**在别人血上睡了一夜！！！ 打电话去大堂质问为什么没换，大堂小姐找的值班经理。经理态度很好一直道歉和保证同样错误绝不再犯最后冲着值班经理的态度也没有再深究，写这段也不是为了出气。只是为以后做个记录，如果没有被感染什么病肯定最好了！\n\n
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年05月入住,豪华大床房,0,大连康莱德酒店，地理位置非常好，窗外视野宽阔，周边的餐厅比较少，大堂和希尔顿不是共用的，是有一个通道连接着。我入住的时候早餐在顶层的行政酒廊，并没有出现和希尔顿共用的情况。遗憾季节不对，没看到东港音乐喷泉，而且，达沃斯的场馆怎么看怎么不好看，康莱德酒店的外观其实也挺一般的。总体评价是，房间智能，氛围商务，地理位置仅次于星海广场，硬件比较豪华，服务中规中矩，我可能不会特意再去，但如果在东港附近，应该还会选康莱德。（我这次不是行政房，但是早餐在行政酒廊）
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,豪华远景大床房,0,感觉还不错
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年09月入住,豪华大床房,0,还算过得去吧，酒店设施比较老。
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,朋友出游,2018年07月入住,豪华大床房,0,酒店设施齐全，很新格，地理位置也不错。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年07月入住,豪华大床房,0,真心不错位置虽远点、但是空气真是太好了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,豪华大床房,0,体验很好 服务很好 旁边就是大海 很满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,豪华大床房,0,环境高大上，前台接待非常好，第一天早饭在一楼吃，品质不少，感觉一般，第二天到38楼吃早饭，海景非常棒，早饭品种虽少，但是胜在精致，总之非常好的体验
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,豪华大床房,0,各方面都很好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年10月入住,豪华大床房,0,酒店闹中取静，房间很干净，布置的也很温馨，交通很方便，相比同档次的酒店，性价比很高。服务员也很热情，下次还会入住，这个房子找的很舒心，住的很舒心
"位置:3.0,设施:3.0,服务:2.0,卫生:1.0",2.3,情侣出游,2017年08月入住,豪华大床房,,很差，说了脏给份水果当赔罪，依旧不打扫，不如香格里拉，以后不会再入住。直接上图，我住过的最差的五星级
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,豪华大床房,0,酒店的设计设施维护环境用品都非常好，酒店大堂礼宾服务、前台、客服服务热情温暖周到体贴，让人感觉非常好。酒店的地理位置、风景也非常棒。酒店早餐在38楼行政酒廊用餐，品质品种服务非常棒，景观一流。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,豪华大床房,0,酒店的设计设施维护环境用品都非常好，酒店大堂礼宾服务、前台、客服服务热情温暖周到体贴，让人感觉非常好。酒店的地理位置、风景也非常棒。酒店早餐在38楼行政酒廊用餐，品质品种服务非常棒，景观一流。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,情侣出游,2018年07月入住,豪华大床房,0,有些旧了，千万别用送餐服务，太难吃了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年12月入住,豪华大床房,0,酒店新，干净，景色也👌，还有酱汤喝，👍
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年09月入住,豪华大床房,0,携爱妻周末美食之旅，高大上的体验令爱妻甚感HAPPY！从入住至离店，全程享受着“上帝”的尊宠，遇到的每位酒店员工，都是热情有度、彬彬有礼的。低奢的行政房舒适大气，可口的早餐和雅致的就餐环境让人心情舒畅！再来大连肯定还会首选这里！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年09月入住,豪华大床房,0,房间很干净，噪音也比较小，东西食品也比较全，各项服务设施也比较全，洗漱方面也可以。住了好几回了，相比较都市快捷旅店来说，各项服务也比较速度，价格方面也较之之前的有优势，下次我还会选择这家酒店。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年03月入住,豪华大床房,0,蛮好的，下次还来。
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,独自旅行,2018年05月入住,豪华大床房,0,帮帮别人订的，没问好不好。不过价格在大连也不算便宜了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年06月入住,豪华大床房,0,非常不错，睡的很舒服，床挺大的，洗浴设施很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2017年08月入住,豪华大床房,0,五星好评！非常满意的酒店，我无法理解为何有一些评论不好。从服务到设施均具备高端品牌的水准，酒店餐饮也很丰盛。下次到大连还会选择入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年09月入住,豪华大床房,0,干干净净吧，38楼早餐服务和环境特别好，就早餐而言品种也够吃了。客房干净，没毛病。 感觉客房装修用的大理石材质不够高级。 游泳池叔叔的服务特别好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,豪华大床房,0,我们是晚上10点多到的酒店，被告知客服满了免费升级套房，酒店环境硬件都很好，我们都非常喜欢，下次还会住这
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,豪华大床房,0,挺不错，以后还来
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,其它,2017年08月入住,豪华大床房,,比较尴尬拿的会员开始告诉我不能享受会员礼遇，不积分我知道但为何其他礼遇不可以呢？好说歹说同意了，上海华尔道夫东京康莱德都没出现这问题，他说大连他家就这样！！不过总体还是不错的，不过地毯应该深度清洁一次，已经太脏了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年10月入住,豪华大床房,0,服务超级好！就是38层早饭品种有点少，但是天气好的话，风景不错，别的都非常满意！比一般的五星级酒店更胜一筹！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年04月入住,豪华大床房,0,#酒店餐饮#好，住着舒服，很体贴，服务态度很好👍，被褥干净，环境好，
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,豪华大床房,0,房间干净整洁，海景很美丽，还会再来的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年06月入住,豪华远景大床房,0,很不错的酒店。就是地下停车场收费不好！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,豪华远景大床房,0,该酒店位于东港海边，环境优美，海景相当不错。酒店设施高端，服务优质。房间整洁明亮舒适，卫生间很好。早餐丰富，值得推荐。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,豪华大床房,0,大连康莱德酒店是我到大连出差最常住的酒店，是希尔顿旗下奢华品牌，在大连排名比较靠前，前台服务亲切，酒店设施豪华，与富力希尔顿相临，门口就是港湾广场，有灯光表演，酒店餐饮很方便，中西餐都有。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年02月入住,豪华远景大床房,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好什汗水换下你就可以原谅我们在这里生活状态不好找我要我
"位置:5.0,设施:5.0,服务:1.0,卫生:3.0",3.5,家庭亲子,2017年08月入住,豪华大床房,0,五星酒店评的应该是服务，我只能说这是我住过最差的五星级酒店，不是硬件设施而是服务。五星酒店不少住，但是这次是我最差的体验。因为带了老人和孩子行李又多，就把车停在大门靠边的位子，但是不影响其他车过往，让服务人员来拿行李，说了两次没有反应，等说第三次的时候服务员不耐烦瞪我，我去，真是第一次碰到这种情况，一脸懵。到大堂跟前台反应，然后说给房间升级到行政楼层，OK态度很好。但是，说好的儿童床到晚上10点还没有送到，打了4个电话等了半个小时说没有了，我办入住的时候明明说这个房间（订了两个房间）是有婴儿床的，结果告诉我没有了，最好10点半送来了一张说从希尔顿协商来的婴儿床。再有康莱德也算超五星了吧！行政楼层没有铺床，没有欢迎水果。早餐除了38楼景色不错，但是菜品质量一般，总类也实在少的可怜。准备住这的，真的要慎重考虑一下，服务我觉得连四星都没有达到。
"位置:3.0,设施:1.0,服务:1.0,卫生:1.0",1.5,其它,2017年08月入住,豪华大床房,0,差评……差评……办理入住时候就跟前台说带孩子要无烟房，前台给开个房间，到了之后卫生间马桶里竟然还留有上个顾客用过的卫生纸，我晕，恶心死了，好心情立马大打折扣，协调前台后，竟给换了个吸烟房，到房间后一屋子烟味，床特别潮，我真是无语了。无奈再次协调前台给换房间，换来换去已经快半夜十点了，就是想着卫生放心才选择的这家酒店，没想到遇到这事，差评，一次不愉快的入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年06月入住,豪华大床房,0,硬件和服务都很好，接待朋友的好地方
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,情侣出游,2017年04月入住,豪华大床房,,很干净的酒店，只是晚上会有呼呼的风声。吵的休息不好。行政楼层的早餐，真是差到极致！也没有什么服务存在！不知道酒店领导你们服务员这服务、你们可知晓。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年01月入住,豪华远景大床房,0,至少输入五个字
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,豪华大床房,0,大连康莱德酒店位于东港商务区，开窗能看到国际会议中心与大海，服务与设施一流，晚上可以在东港漫步游览，还有一个欧式的游艇码头，可以去海上兜风。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,豪华大床房,0,一家五口入住二间房，酒店位置太好了。直接在38楼看到东港全貌。吃住都在38楼。服务没得说，应该算是东北最好的酒店了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年05月入住,豪华大床房,0,图hi咯弄璋之喜海陆空哦哦鸭嘴火龙团总支
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,豪华大床房,0,是一次不错的体验，有幸到康德莱五星级酒店入住，让我有一种宾至如归的感觉，所有都是智能化的，很现代，就是早餐有点少，希望继续努力
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年04月入住,豪华大床房,0,很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年12月入住,行政远景房,0,很棒的五星级酒店标准，服务很好，地上停车场免费，地下50一晚上，下次还会选这个酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年07月入住,豪华远景大床房,0,非常好的一家酒店，服务态度很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年02月入住,豪华大床房,0,没看住宝宝，把房间墙划了。赔偿酒店维修费。酒店服务还是很好的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年05月入住,豪华大床房,0,酒店豪华，房间干净整洁，游泳池超级好。
"位置:5.0,设施:5.0,服务:5.0,卫生:4.0",4.8,家庭亲子,2017年07月入住,豪华大床房,,酒店不错，服务也特别好！门童和礼宾部的员工特别的不错！酒店离东港音乐广场和凯乐商场挺近的，到威尼斯水城也不远，在这里我需要指出的不足是酒店打扫房间的服务员，希望酒店也引起注意：我们房间是连住4晚的，刚办理入住的时候推开门的瞬间很惊喜太干净了很豪华，但第二天就不同了，用过的电吹风也不帮我们收一下，拖鞋也不帮我们整理下，新的拖鞋也不再给了，好像只是简单的收拾下，酒店提示如果卡片不放在床上的话说明需要更换床上用品的，我是特意不放在床上的，但4晚只给我换了1次，后来看见被子皱着的感觉心里真不是滋味啊！包括卫生间的地也不是每天拖的，第四天的时候踩上去都粘脚！作为酒店可能是为了节能环保，但你们要知道我们的房费每天可都一样的，理应该每天的标准都一样那
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,海景套房,0,海景套房非常不错，爸妈都很满意，景观特别好，楼下的广场也很方便在海边散步，早餐和希尔顿共同一个餐厅，略显嘈杂，其他都很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,豪华远景大床房,0,非常好，舒适
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,豪华大床房,0,服务态度很好，酒店很不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,豪华远景大床房,0,还可以 不错的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,豪华大床房,0,可以加床，环境也很好！服务业很热情！不错！推荐带孩子可以考虑！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,豪华大床房,0,很好非常好
"位置:5.0,设施:3.0,服务:2.0,卫生:5.0",3.8,商务出差,2017年07月入住,豪华大床房,0,预定时备注了尽量能看海的房间没做到，备注了无烟房也没做到，前台帅哥很生硬的一句，我在备注里没看到！就算解决了客人的疑问了。酒店杯子配置有问题，没有咖啡杯，竟然也没有咖啡勺，高脚红酒杯竖着放在能抽出的柜板上，大大增加了倒下砸碎的可能性，不知道酒店是希望杯子碎呢还是疏忽，望改进。
"位置:3.0,设施:4.0,服务:4.0,卫生:4.0",3.8,家庭亲子,2017年01月入住,行政大床房,0,很喜欢三亚的康莱德，一直觉得是三亚最美的酒店。大连康莱德跟三亚海棠湾的相比，还是有很大差距的。主要在于环境的差别，外面看上去很荒凉。也许是季节不对，除了在酒店呆着什么都不能做。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年09月入住,豪华大床房,0,就在东港喷泉隔壁，离威尼斯水城也很近，游玩东港很方便。离地铁站步行不到十分钟。唯一的缺点是打的不太方便。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,朋友出游,2018年09月入住,豪华远景大床房,0,床很舒服，设计格局一般
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,行政大床房,0,#绝佳位置# \n#完美服务# \n#房间干净#\n\n#房间干净#
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,豪华大床房,0,#房间干净# \n#设施齐全# \n#环境超好#
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年04月入住,海景套房,0,酒店很新 装修不错 定的套房 略有点贵
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年07月入住,豪华大床房,,在携程上定的酒店，晚上下飞机过去后被告知房间满了，给我转到希尔顿酒店，说是一家的就在隔壁，免费给我升级成行政大床房，很不满意，这是诚信问题，我是在携程上定好的房间费用也是付过的，怎么能把我订的房间再订出去呢？
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年05月入住,豪华大床房,0,留下美丽的足迹
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年05月入住,豪华大床房,0,服务特别好 环境优雅 早餐丰富的 电梯速度特别快 电视屏幕超级大呢 水流冲 灯光明亮 出门打车方便快捷
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年08月入住,豪华大床房,0,硬件设施不错\n服务贴心
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,独自旅行,2018年06月入住,豪华大床房,0,没的说，只是房间灯光控制一般
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,豪华远景大床房,0,该酒店位于港口，大海近在迟尺，海景房非常不错。酒店设施齐全而且比较新，服务态度非常好。房间宽敞整洁舒适。早餐丰富。值得推荐。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年11月入住,豪华大床房,0,非常好，值得入住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,豪华远景大床房,0,酒店工作人员的服务态度都很好，风格设计简约大气，整体感觉很不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年08月入住,豪华大床房,0,非常好 设施 服务都没得说
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,豪华大床房,0,早餐，游泳池很好。周边海景很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,豪华远景大床房,0,环境服务绝对是一流的，这种品质的酒店值得一住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,豪华大床房,0,早餐不多，但是很温馨
"位置:4.0,设施:5.0,服务:5.0,卫生:4.0",4.5,朋友出游,2018年08月入住,豪华大床房,0,大连本地非常好的酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年08月入住,豪华远景大床房,0,非常好的一次体验，前台给免费升级了房型，升级为套房，套房面积超大，超豪华，超干净。酒店服务绝对是超五星级的。房间是海景房，很喜欢。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,朋友出游,2018年05月入住,豪华大床房,0,酒店周边玩的不多，就一个大广场
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,其它,2017年06月入住,豪华大床房,0,首先想说的是隔音太差太差了，隔壁说话声在自己屋听的超级大，刚要睡着就被半夜的那啥声吵醒。服务还是挺好的，说是希尔顿早餐多，就去希尔顿发现也一般吧……周围环境不错就是出行不是很方便。
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,商务出差,2017年06月入住,豪华大床房,,酒店特别差。房间简陋不堪，真的没想到是希尔顿的。酒店外空旷无一物，啥都没有。而且酒店服务特别差，在携程订了两晚。因为工作关系只能住一晚，结果第二晚房费不退，也是醉了。问他们预订部，态度恶劣。
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,商务出差,2017年06月入住,豪华大床房,,整体服务很满意，经常住，最大问题是住了其中有两次发现拖鞋是前面客人穿过的，第一次电话通知房服给换了，第二次时直接叫大堂经理到房间说明，回复是上面规定，要求拖鞋重复利用，这种超五酒店，怎能干如此勾当，不考虑客人卫生安全问题，万一前客有脚气怎么办，再说了，住这种酒店的客人那一个不是为了尊享的服务体验，怎么能容忍这种旧物利用，这已与环保无关了
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,家庭亲子,2017年08月入住,豪华大床房,0,大连的酒店，服务人员态度一般。这方面还是比南方差很多，康莱德、希尔顿、君悦，都这样。脸臭，不主动等等。
"位置:3.0,设施:4.0,服务:5.0,卫生:4.0",4,情侣出游,2018年03月入住,豪华大床房,0,酒店服务人员的太多让十分满意，特别好。
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,商务出差,2017年04月入住,豪华大床房,,酒店在码头旁边 无敌海景房 房间可以欣赏到美景 比较奇葩的是赶上周围停电 整栋酒店一片漆黑 还好没有困在电梯内
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2019年02月入住,豪华远景大床房,0,很好满意的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年08月入住,豪华大床房,0,很好、不错\n贵有贵的道理啊
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2018年06月入住,豪华远景大床房,0,感觉不好，服务热情，交通便利
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2017年11月入住,豪华远景大床房,0,景色很棒 一定要靠海哦
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年05月入住,豪华大床房,0,非常棒的环境，交通便利，服务周到
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年03月入住,豪华远景大床房,0,#完美服务# \n#房间干净# \n#设施齐全# \n#环境超好#
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,豪华大床房,0,酒店很新，就喜欢这样新装修的，干净卫生不说，设计方面更加的合理，酒店的早餐品种齐全，味道也十分不错。下次还会再来。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,豪华大床房,0,酒店很新，就喜欢这样新装修的，干净卫生不说，设计方面更加的合理，酒店的早餐品种齐全，味道也十分不错。下次还会再来。
"位置:5.0,设施:5.0,服务:5.0,卫生:4.0",4.8,其它,2017年06月入住,行政大床房,,希尔顿酒店是我常常选择的酒店此次入住康莱酒店还是首次，此次体验真的好棒啊！除了得天独厚的地理优势，还有就是酒店的服务、装修、等等都很好，值得推荐的是该酒店38楼的行政酒廊视野特别好，下次一定还要选择并推荐给朋友
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年11月入住,豪华大床房,0,酒店干净，环境安静，周边有很多吃饭购物的地方，离得不太远，出行
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年04月入住,豪华大床房,0,酒店位于大连东港商务区，临近大连国际会议中心，是属于大连比较高端的五星级酒店，服务很贴心！酒店设施齐全！是我到大连的必选酒店。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,豪华大床房,0,位置好，给升级了房间
