scores,avg_score,types,date,room,useful,comments
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年02月入住,希尔顿客房,0,经常住的酒店 很好！干净整洁 温馨 酒店的早餐也非常的多样化 孩子非常喜欢 是亲子出行的不二选择！下次还会光顾！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年02月入住,希尔顿客房,0,酒店很好，很干净！早餐不错！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年02月入住,远景大床房,0,位置很好 舒适度很高 推荐
"位置:5.0,设施:4.0,服务:3.0,卫生:4.0",4,朋友出游,2018年08月入住,希尔顿客房,0,五星级酒店没问题！可能是旺季太忙了！态度一般！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,希尔顿客房,0,距离威尼斯水城超近，没有拥挤的景点超级稀饭哦
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年01月入住,希尔顿客房,0,干净整洁舒适^_^
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年02月入住,希尔顿客房,0,地理位置有点偏，房间很干净，早餐质量很高，非常舒适。工作人员很热情，我房间wifi有问题，打了电话2分钟就过来搞定了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年04月入住,豪华海景客房,0,属于五星酒店里管理比较好的，设施与服务到位。早餐丰富，偏西式。以后还会入住的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年04月入住,希尔顿客房,0,非常不错 安静 床大
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2019年04月入住,希尔顿客房,0,设施还是旧了一些
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年10月入住,希尔顿客房,0,环境很好，服务很到位，我预定的是一份有包含早餐服务的房间，早餐时间最晚到早上的十点钟，早餐丰富多样，不错。
"位置:4.0,设施:3.0,服务:3.0,卫生:4.0",3.5,家庭亲子,2017年08月入住,希尔顿客房,0,酒店整体很漂亮，大厅超大。不是所有房间都那看到海。位置可能算有点偏，周边没有前两天住的凯宾斯基那么方便。离威尼斯水城很近，门口有旅游环线公交。\n再说说早餐，我能说这是我住过的这么多希尔顿里最差的吗？饮料边上有虫子爬，十点半结束早餐从不到十点就开始收餐，盘子、碗、咖啡啥也没有。到铁板区取培根，问三遍有个大师傅爱答不理的说早没了！唯独取蒸饺的女服务员还挺热情，我啥也没说呢，给我倒了一盘饺子。
"位置:5.0,设施:3.0,服务:3.0,卫生:4.0",3.8,商务出差,2017年12月入住,希尔顿客房,0,房间非常旧，各种用具包括漱口杯，咖啡杯，餐巾纸很等都是不锈钢，不知道是怕摔还是防盗。一次性用品质量也不好，房间还居然用屎黄色装修，设计师品味实在无法恭维，这大概是世界上最差的希尔顿了吧。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2017年07月入住,希尔顿客房,0,提前预定的特价希尔顿房，航班晚点，深夜抵达酒店结果酒店超售，大气直接跳了好几级升成康莱德酒店海景套房，给个大大的赞👍房间太满意，各种配套舒适细心，忘了说，因为入住晚了，还特意帮我延了房。硬件没话说，软件服务更赞，墙裂推荐
"位置:5.0,设施:5.0,服务:5.0,卫生:4.0",4.8,家庭亲子,2017年09月入住,远景大床房,,谢谢酒店前台，为我们选择了19层正面的海景房，望出去就是大海，楼下就是会议中心，夜晚的会议中心很漂亮，唯一不美好的就是晚上睡觉和宝宝被蚊子咬了好几个大包
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2018年08月入住,豪华海景客房,0,整体还可以，不过好像比其他地方的希尔顿贵
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,希尔顿客房,0,酒店看着就很高大上，环境挺好的，交通也很便捷
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年09月入住,豪华海景客房,0,早餐可以，卫生间可以，但住宿环境不够五星标准。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年02月入住,豪华海景客房,0,酒店位置不错，服务很好
"位置:4.0,设施:4.0,服务:5.0,卫生:4.0",4.3,朋友出游,2019年06月入住,远景大床房,0,需要装修了 老了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年06月入住,豪华海景客房,0,特别干净房间
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,希尔顿客房,0,酒店靠海边 很清静 周边环境很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年04月入住,希尔顿客房,0,酒店的服务非常好
"位置:5.0,设施:4.0,服务:3.0,卫生:5.0",4.3,情侣出游,2019年04月入住,希尔顿客房,0,停车保安服务不好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年04月入住,希尔顿客房,0,非常不错。干净方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年09月入住,豪华海景客房,0,早餐种类还算多，味道不是很好。口味偏重
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年08月入住,希尔顿客房,,早餐品种一般，人超级多。酒店外观和大堂很气派。房间很失望，真的很小，感觉房间就是普通的上午酒店。地段非常时候好，很适合旅游，东港广场在门口，晚上出来散步很舒服。酒店游泳池是没有救生员的，只有穿得整整齐齐的工作人员。我们两个大人带一个6岁的孩子去5楼的泳池游泳，工作人员说不能小孩一个人下水，我们两个大人在上面看着呢，那个工作人员死活不让，我们小孩已经都下水了，他还朝我们小孩吼，吓得我女儿哭起来，从水里出来说，我不游了，要回家。真是扫兴。我们强调我们两双眼睛看着呢，他回答，集团知道了会责怪他的，我们说你们酒店连个救生员都不配，他回答，小孩游泳必须大人也下水，搞得大人像救生员。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,希尔顿客房,0,酒店位置很好，在地铁附近，离各个广场也不远
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年02月入住,希尔顿客房,0,还可以 装修有点传统
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年09月入住,希尔顿客房,0,酒店新，周边环境好，交通方便，地铁直达机场
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,希尔顿客房,0,房间环境很不错 一如既往还会下次再来
"位置:4.0,设施:3.0,服务:5.0,卫生:5.0",4.3,独自旅行,2018年06月入住,豪华海景客房,0,一直都忘了点评，挺老了的酒店，设施什么的都比较旧，服务也还行
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,行政客房,0,该酒店位于大连东港，靠海，景观很不错。酒店周边有商业中心，享受相应的服务比较方便。酒店设施齐全，服务周到，餐饮娱乐都不错。值得推荐。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,希尔顿客房,0,恰巧那天人比较多，办理入住的时间很长，别的都还好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,希尔顿客房,0,环境和服务非常好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年05月入住,豪华海景客房,0,风景好，交通便利。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年04月入住,希尔顿客房,0,还不错呀，大酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年04月入住,豪华海景客房,0,很好的一家酒店。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年11月入住,希尔顿客房,0,设施比以前老了  不过还是很舒适
"位置:4.0,设施:1.0,服务:3.0,卫生:3.0",2.8,家庭亲子,2017年08月入住,希尔顿客房,,本人自问这些年各地的五星级酒店少说也住了二十几家了，这家真的是我住过的最差的一家，第一，没有塑料拖鞋，别跟我说因为是五星级的所以不提供，洲际，丽思都有；二、没有针线包；三、香皂如此之薄请看图，连四星级都不如；四、廊灯和客厅电视上的灯连在一起，要关全黑，要亮全亮；五、晾衣绳如下图安在洗脸池上方如此匪夷所思的地方，连九分裤都没法晾；六、请看下图抽纸盒每次用时得拼命往外抽而且抽出来了还经常都是烂的了可见质量之次！七、要个荞麦枕催了三次苦等至少四十分钟，服务员说就一人忙不过来，你这么大五星酒店多安排个人很难吗？小孩子等着睡觉呢好不好？八、我住十七楼，现在晚上十一点钟，窗户外面嗡嗡嗡一直在响不知是几个意思。总之，这就是所谓的希尔顿吗？老人交待以后可千万别选他家酒店了，真的是哪儿哪儿都别扭
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年04月入住,远景大床房,0,房间很好 提醒大家别看远景房大就选远景 看不到海这边的 而且给我选了个楼层低的 啥都看不到
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,行政客房,0,酒店环境不错，国庆人太多了，地阔餐厅服务和菜品有点跟不上，总体不错。服务很好，对宝宝也很友好。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,情侣出游,2017年08月入住,豪华海景客房,0,再次入住万达系列酒店，订了海景房，环境很好！服务态度还好，设施全新！
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,情侣出游,2018年08月入住,希尔顿客房,,1000多的酒店 竟然没有早餐 房间浴品种类很少
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2019年06月入住,希尔顿客房,0,感觉价格略贵
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,希尔顿客房,0,整体感觉不错，房间服务很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2018年03月入住,希尔顿客房,0,满意，很满意！床很舒服，房间很干净很敞亮，早餐简直完美，绝对是五星级标准！！！！！\n有两张双人床的房型
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,商务出差,2018年03月入住,希尔顿客房,0,1.前台服务不错，还免费做了升级\n2.房间卫生一般.有头发和水果核\n3.房间门闩不好用，已变形
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年03月入住,希尔顿客房,0,特别好下次去还住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年09月入住,希尔顿客房,0,早餐丰富，设施干净，不愧是五星级酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,希尔顿客房,0,房间不错，以后常来，餐食可口，停车方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,希尔顿客房,0,会继续光顾，对酒店很满意。
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,商务出差,2018年03月入住,希尔顿客房,,通过携程订的，筛选的大床房，然而根本就没有提示，也没有选择直接给开的双床房，感觉被骗
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年03月入住,希尔顿客房,0,作为大连最好的五星级酒店之一，无论是叫万达希尔顿还是叫富力希尔顿，酒店都是一如既往地好！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年12月入住,希尔顿客房,0,酒店服务人员是热情，配套不错，餐食也好，会员主动联系送上礼物，一切都体现了应有的风范，主动征求意见，满意的一次住宿
"位置:4.0,设施:4.0,服务:4.0,卫生:5.0",4.3,代人预订,2019年02月入住,豪华海景客房,0,h还可以吧，只能这样说
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年02月入住,希尔顿客房,0,地理位置号走走去海边
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,豪华海景客房,0,#完美服务# \n#绝佳位置# \n#房间干净# \n#设施齐全# \n#环境超好#
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,家庭亲子,2017年10月入住,希尔顿客房,0,早餐一般，酒店位置可以，有停车场，酒店服务不是很好，适合带小朋友玩，距离海边很近，酒店卫生一般吧，服务还可以
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,情侣出游,2017年08月入住,希尔顿客房,0,设施扣一分，12年开业的酒店一进到客房层就有种陈旧感，主要是大片木质装饰用料太烂，跟90年代会起皮的老桌子一样，其他地方都很豪华，但这些木板子简直是败笔中的败笔\n服务扣一分是因为早餐，住过的五星中最差没有之一，品种太少，另外中央空调正吹到床外侧1/4位置，介意的进门以后注意一下这个问题。\n\n说说好的，周围环境非常好，周围都是高档住宅，酒店正对东港走几步就是大海，而且非常干净，步行距离还有个商场可以吃个简餐\n\n顺便吐槽一下某点评刷评论太严重，自己想找个好餐厅还真难
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,希尔顿客房,0,一切都很满意。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2019年05月入住,希尔顿客房,0,矿泉水有些差
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2019年05月入住,希尔顿客房,0,招待朋友定的
"位置:4.0,设施:4.0,服务:4.0,卫生:3.0",3.8,商务出差,2017年07月入住,希尔顿客房,0,不怎么样，严重跟五星酒店的水平不副。水管有臭味，不会再入住。还不如住快捷酒店。早餐也不好，没有洲际酒店的丰富。
"位置:1.0,设施:1.0,服务:1.0,卫生:2.0",1.3,家庭亲子,2017年07月入住,豪华海景客房,,大堂金碧辉煌，但是，这只是个表象! 服务差的没话说!到达酒店下午1:45左右，被告知房间还没打扫好，可以先办理入住手续。服务生确认两个豪华海景房一个15分钟以后打扫完毕，另一个需半小时。于是办好手续就到不远处的喷泉广场逛街，拍照。大概50分钟后返回酒店，一个房间已经OK，服务生说另外一个也马上好，等会儿把房卡送到房间。在房间里等了15分钟，打电话至前台没人接。又过几分钟，总算前台接了电话，说房间刚刚打扫完毕，房卡马上送上来。继续等。。。10分钟后还未等到，又打电话，前台无人接听。心想，大概旅游旺季，前台会很忙，于是自己下楼去取。 几个前台接待的地方没有一个客人，工作人员都闲着! 希尔顿就是这样的服务!本来还想续住一晚，立即携程上订了远洋洲际酒店。\n再说说房间，1458一晚的所谓海景房，其实就是让我看码头的吊机。 房间很小，和洲际酒店的没得比。毛巾浴巾都已经有点硬了。内部格调呈黄色，有点像7天酒店。\n再说说位置，周边除了KFC和必胜客好像没有别的，离地铁口800多米，走路有点远，打的又偏近，而且出租车很少。那个所谓的喷泉，一直都没有开放，贴了一张没有日期的告示:今晚没有喷泉，请游客不要围观\n总之，绝对不会再来住这家希尔顿!
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年03月入住,行政远景房,0,各方面都不错，行政楼层应安排早餐，卫生间应配浴盐，卫生间用品尽可能品种多一些
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年07月入住,远景大床房,0,环境非常不错，高层可以看到海景，设施很齐全
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,希尔顿客房,0,开车入住感觉更方便一些，离人民路稍有点远
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年02月入住,希尔顿客房,0,已经不是第一次住这里了。很好。 以后还会再来这。视野很好。出去玩也方便！服务人员也很好环境优雅，交通方便！
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,其它,2018年01月入住,希尔顿客房,0,价格虚高、设施老旧。完全没有什么五星级服务的感觉可能就是因为挂了个希尔顿的牌子吧
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2019年01月入住,希尔顿客房,0,位置很安静，环境很好，前台服务也很热心，早餐种类也比较丰富，房间不是很大，但是浴室比较宽阔，还是很满意的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2019年01月入住,希尔顿客房,0,标准的五星级，房间景色还可以，酒店周围也很好很安静，服务人员也很热情，房间相对较小，但是浴室够宽阔.
"位置:5.0,设施:3.0,服务:5.0,卫生:5.0",4.5,朋友出游,2019年01月入住,希尔顿客房,0,门坏了。不过给换了个房间
"位置:4.0,设施:3.0,服务:3.0,卫生:4.0",3.5,其它,2018年04月入住,希尔顿客房,0,隔音极其不好！经常会有打扫卫生服务员过来敲门，不能正常休息！不建议入住！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年01月入住,希尔顿客房,0,简直不能更好啦！景色好，处处好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,希尔顿客房,0,早餐不错，干净
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2019年05月入住,希尔顿客房,0,感觉整体不错，
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,希尔顿客房,0,商务楼人员服务到位
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年03月入住,远景大床房,0,早餐还行，有停车位
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2017年07月入住,希尔顿客房,0,千万不要吃下午茶哦，这是忠告。其他的还可以，因为只住过德国的希尔顿而且设施差不多，所以应该也还是不错吧，房间干净光线还行隔音也可以，有小冰箱和保险柜，就是连着住了两天并没有更换浴巾拖鞋毛巾，别的没啥毛病。周围就是达沃斯的大连会议中心，再旁边是喷泉倍儿棒，威尼斯水镇15库都离得不远，出门打滴滴也很容易叫到车。健身房有点小人也不多。下次去还是会考虑住的，吃的话🙄
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年07月入住,希尔顿客房,0,还OK吧 位置很棒 可以到楼下跑步玩帆船 美中不足是服务 感觉不热情没有笑脸 总之服务一星 位置五星 设施四星
"位置:4.0,设施:5.0,服务:5.0,卫生:4.0",4.5,独自旅行,2018年09月入住,豪华海景客房,0,定的海景房，角度稍微有点偏，还可以
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,豪华海景客房,0,还可以吧没有特别的感觉就这样吧价格贵了点
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年07月入住,希尔顿客房,0,早餐丰富，但是入住等待时间太长。房间设施一般
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,希尔顿客房,0,酒店服务很好，早餐种类也很多，可以提供婴儿床
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,希尔顿客房,0,酒店很好，环境很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,希尔顿客房,0,没有免费早餐
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,远景大床房,0,环境很好，很满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年02月入住,希尔顿客房,0,非常的舒适
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年04月入住,希尔顿客房,0,还可以吧 挺好的
"位置:5.0,设施:4.0,服务:3.0,卫生:5.0",4.3,情侣出游,2018年04月入住,豪华海景客房,0,早餐不含冰激淋和蛋糕，表示很无语，国内的酒店服务态度一般，吃的也一般
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年06月入住,希尔顿客房,,干净整洁的环境，热情的服务，丰富的早餐，窗前就是海边，东港音乐喷泉，外部环境也不吵闹，走700米就是凯丹广场，吃喝购物也方便，距离青泥洼商圈打车也就7分钟路程，位置极佳，西边沿滨海路可以去森林动物园、星海广场、圣亚海洋世界，东边去金石滩黄金海岸途中还能看到正在装备的航空母舰，地理位置很好。满意。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年08月入住,豪华海景客房,0,没有直饮水，自来水🈶️味儿。其他都不错👌出行方便，餐饮娱乐场所便利。值得推荐，景色也好，前台服务热情。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年04月入住,希尔顿客房,0,酒店坐落于东港商务区早餐非常丰富，工作人员热情，礼貌素质高。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年09月入住,远景大床房,0,早餐很不错 环境卫生也很好 服务很热情
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,希尔顿客房,0,酒店靠近海边，感觉特别好，晚上可以去看海。早餐丰盛，特别是水果种类多，果汁是水果榨的，特别好喝。我一起订的5个房间，其中有一个加了一张床，因为房间比较大，加了床也不显小。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年01月入住,远景大床房,0,早餐好，房间干净，床软
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年01月入住,豪华海景客房,0,房间设施齐全非常好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年01月入住,远景大床房,0,远景房在角落里，早餐东西摆放得不够集中，吃个早餐这头跑那头。除了这些，总体服务还是不错的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,豪华海景客房,0,服务很好，早餐丰盛，就是不知道吃什么好了٩(•̤̀ᵕ•̤́๑)ᵒᵏ
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年05月入住,行政远景房,0,酒店服务很好。
"位置:1.0,设施:1.0,服务:1.0,卫生:1.0",1,家庭亲子,2018年06月入住,远景大床房,,太差，没有之一，1500住的不如一百五，希尔顿就是骗子。不会再住，
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年02月入住,希尔顿客房,0,位置方便，有停车场
"位置:5.0,设施:3.0,服务:1.0,卫生:4.0",3.3,商务出差,2018年08月入住,希尔顿客房,0,前台服务态度很差！与五星酒店不匹配。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,希尔顿客房,0,带孩子出游，房间小了点，但是设施不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年02月入住,希尔顿客房,0,非常满意！酒店服务态度非常好！干净卫生！早餐供应品种非常丰富！下次来还会选择住该酒店
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年06月入住,行政套房,0,非常好非常好
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年10月入住,希尔顿客房,0,其实大连不算大，虽然位置有点点偏但是打车出去也都不贵。我们开车过来停车方便。酒店比较新，房间面积够大，热水很足，水流很大洗澡舒服。泳池也够大只是水温有点凉孩子玩一会就冷了。这个季节性价比还是很高的。
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,商务出差,2018年09月入住,豪华海景客房,0,#酒店环境#不错，就是入住楼层矮了点，
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,希尔顿客房,0,硬件软件都可以，还不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2019年01月入住,希尔顿客房,0,一如既往的令人满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,希尔顿客房,0,酒店很漂亮，晚上可以看到海上大桥孩子很喜欢
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年06月入住,希尔顿客房,0,很棒，体验很好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年06月入住,远景大床房,0,大床很舒服
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,希尔顿客房,0,本来订了希尔顿的房，说是满房给升级到康莱德的行政大床房，康莱德办理入住的前台服务态度特别好，让留下邮箱等联系方式，给延迟到下午两点退房，行政房设施新，房间全落地玻璃窗，一面对着游艇码头，很漂亮，很满意的一次入住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年05月入住,希尔顿客房,0,条件服务很好
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,其它,2019年04月入住,希尔顿客房,0,酒店设施一般
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2019年04月入住,远景大床房,0,合适旅行居住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年04月入住,远景大床房,0,非常好很舒服
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,希尔顿客房,0,环境不错，服务一流
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年03月入住,希尔顿客房,0,入住体验非常好
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2018年09月入住,远景大床房,0,地段好，边上就是水城，晚上去玩方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2019年04月入住,希尔顿客房,0,地理位置在东港新区。酒店是近几年新装修的，总体来讲，还不错。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,希尔顿客房,0,酒店甩凯宾斯基好多条街，办理入住的王丽菲（好像是）人美心善、业务能力强，快速应对各种问题，很欣赏这样的人。酒店各方面都很好，没什么可挑剔的。家人很喜欢。
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,商务出差,2017年10月入住,豪华海景客房,0,酒店环境不错，海景房能看到港湾。服务稍微差了些，到店下车没人帮忙提行李，服务员只是远远的看着。这点就给入住带来丝丝不好的体验。其他还都不错。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年07月入住,豪华海景客房,0,为了看东港喷泉和威尼斯小镇去的，结果喷泉没看到，只去小镇划船了！只住了一天，总体感觉，环境尚可，就是位置太偏，没啥可吃的！住的方面，觉得设施有点旧，其他还好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,豪华海景客房,0,该酒店位于东港，靠海，海景不错，离中山区中心也不远，各种方便。酒店设施新、齐全，服务好。房间宽敞明亮整洁。早餐丰富。商务旅游都OK。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2019年01月入住,希尔顿客房,0,一般吧，希望下次改进
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年06月入住,希尔顿客房,0,环境很不错
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,商务出差,2019年06月入住,希尔顿客房,0,整体不错的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2019年04月入住,希尔顿客房,0,没什么好说的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年04月入住,希尔顿客房,0,早餐丰富 安静
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年10月入住,希尔顿客房,0,硬件细节有些老化，隔音较差
"位置:5.0,设施:4.0,服务:4.0,卫生:4.0",4.3,家庭亲子,2018年08月入住,希尔顿客房,0,总体来说还是很不错的，第三次入住了
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2017年10月入住,希尔顿客房,0,中宾房是什么标准？一家三口入住的（孩子5岁），前台居然给安排了标间，很不解！经协调调整为大床房。服务还算过得去吧，不过从退房时排队判断，服务提升空间还很大
"位置:5.0,设施:5.0,服务:5.0,卫生:4.0",4.8,情侣出游,2019年04月入住,希尔顿客房,0,给朋友订的酒店 还算不错吧 周边环境很好 算得上海景房
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年11月入住,希尔顿客房,0,早餐非常不错~\n应该可以，估计收费，我没用到，不太清楚~\n适合带孩子来住~\n酒店位置不错，环境也挺好~\n有停车场，而且车位也很充足~\n\n
