scores,avg_score,types,date,room,useful,comments
"位置:5.0,设施:3.0,服务:5.0,卫生:4.0",4.3,情侣出游,2018年08月入住,标准双床间,0,酒店设施有点老久，服务热情
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,标准大床间,0,很好的一次体验
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,,0,挺好的，靠近大连港，坐船比较方便～房间设施较老，但是比较干净。打车到星海广场25元。出租车很多，交通便利。门前有酒店停车场，这是自驾游出行比较方便的。
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,商务出差,2018年09月入住,,0,非常不错的酒店，值得推荐
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,其它,2017年08月入住,,0,硬件不错！比较满意，下次到大连还可以考虑入驻！
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年09月入住,标准大床间,0,是一家相当好的酒店。服务热情周到，房间卫生舒适，还能看到海港。周边环境不错，晚上很安静。周边美食不少，步行几分钟既到。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,,0,酒店不错，大厅比较豪华，电梯快。房间设施略显陈旧，不过不影响任何使用，设施配备比较到位，房间挺大，可能订的商务房的缘故~四星酒店里面算不错了，入住体验不错~
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2017年08月入住,标准双床间,,从携程上看了网评订了房间，房间虽小，但是卫生很好，设施也很全，整洁干净，服务单位。而且周边交通吃饭都很便捷，到东港海边走着一刻钟，酒店负责停车的师傅很热情，介绍了玩的和吃的地方，特别热心，总之不错，下次去还住良运。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,标准双床间,0,酒店干净，还有空气净化器，位置佳，可以看到海，交通方便。已经第二次入住了，因为第一次住的印象好，所以这次自己游玩时也在此入住，依然舒心。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,标准双床间,0,非常满意，酒店干净，可透过楼宇之间看见海，周边吃饭，购物以及游玩都比较方便，离老虎滩，棒槌岛，俄罗斯风景街，东港都只有6.、7公里，自驾出行很方便，酒店服务也不错👍，值得入住。
"位置:5.0,设施:3.0,服务:3.0,卫生:5.0",4,家庭亲子,2017年08月入住,,0,前台💁服务态度良好，豪华标准间的空间也算舒适，内部装修风格比较中规中矩，商务气息浓厚，两张1.2米的床，带一个孩子在一张小床上太局促了 ，卫生间的淋浴效果太棒了！洗去一身疲惫。寝具被褥有些潮，房间的空调制冷效果太好了，晚上居然被冻醒。周围用餐也比较方便。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,标准双床间,,地理位置不错，离地铁二号线港湾广场站只有两分钟路程，比住火车站附近环境好太多了；酒店工作人员服务不错，可以提供免费的衣物烘干服务；没带泳衣所以没能体验酒店的泳池；特别感谢工程处的一位老师傅，很用心的帮助我们解锁坏了的行李箱！街对面一家兰州拉面和飞碟鱼鸽海鲜美食都特别棒！
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2018年08月入住,亲子房,0,酒店的地理位置非常棒，吃饭、购物、交通都便利。没有在酒店内餐厅吃饭，外面有永和豆浆、重庆小面，胡同里饭店，价廉物美。酒店的停车场对住店客人免费，我们租车游，很方便。有孩子住亲子房，1张单人床，1张大床。
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2018年08月入住,标准双床间,0,酒店的地理位置非常棒，吃饭、购物、交通都便利。没有在酒店内餐厅吃饭，外面有永和豆浆、重庆小面，胡同里饭店，价廉物美。酒店的停车场对住店客人免费，我们租车游，很方便。有孩子住亲子房，1张单人床，1张大床。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年10月入住,标准大床间,0,地理位置好，酒店也不错。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年10月入住,标准双床间,0,酒店位置很好 有的高楼层可以看到一点海景 停车还算方便 没有停不下车的时候 有人指挥 记得找前台要停车票
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,标准大床间,0,体验还是很好的，服务和房间都很好
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年07月入住,标准双床间,0,没有浴缸，有单独的淋浴间，床很舒服
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,家庭亲子,2018年08月入住,标准大床间,0,酒店虽然老些，4星酒店在这可以啦
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年08月入住,标准双床间,0,地理位置很好，去到什么地方都比较方便，综合来说，酒店在这个区域的性价比是比较高的。下次去还会选择住在这里的，非常值得推荐给大家。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,标准双床间,0,还可以，位置也不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年11月入住,标准双床间,0,服务不错，设施旧了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,标准双床间,0,很好，就是价格贵
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2017年08月入住,,0,到大连旅游住在这里，酒店很棒，标准的四星级，订的豪华双床房，帮我们升级为了商务房，房间大，非常干净，浴室宽敞，还有一个大浴缸，非常满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,标准双床间,,酒店地处繁华地带，住店的话停车场是免费的，早餐种类还算多，服务挺热情。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,亲子房,0,暑期大连的酒店价格偏高，追求性价比的话，良运绝对首选。带孩子带老人，都住得很舒适。只是这里经常满房，要提前预定，不然临时续订的话，就不太容易了。26层顶层有个健身房，对酒店客人免费，上去参观了一下，没什们人，但是从哪里看下风景也不错。早餐45一位，小一点的孩子不要钱，大孩子1米4以下是半价。性价比很高，而且早餐时段人不多，基本到了就有位子，连续吃三天，都是如此。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,,0,早餐性价比很高，即使定的不含早房间，单独付费45一位，个人认为也很值。住的亲子房，一张1.5米双人床，和一张1.2米单人床，即使二该家庭都能住下。酒店门口有个小型停车场，怎么收费不太清楚。出门向左，见到红绿灯再向左，就是“歹街”，步行五分钟就到。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,,0,定的商务间，前台看有老人有小孩，主动给升级了套间。真的要为前台接待点赞，主动为客人考虑。虽然不是无烟楼层，但房间里也没什么烟味。挺好。早餐性价比很高，45元一位，原本没报太大期望，但去了才发现，超值。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,,0,挂牌四星，服务绝对过硬。带着老人和孩子，选择良运，真是正确。前台服务很好。门口的餐厅胡同里，价格不贵，但卫生状况一般。个人更推荐前行几十米的大清花，性价比更高。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,标准双床间,0,第一次认真点评酒店，主要是因为真心觉得很好。这次是带孩子假日游玩，一共去了四个城市，住了四家酒店，第一家住的就是良运。从这家酒店走后没有一家觉得比得上这家的。第一，地理位置。是坐飞机到的大连，一出机场就有免费的大巴，虽然有点绕路，但毕竟免费不是吗。大巴送到了路口，步行了大概5分钟就到酒店了。走时坐的轮渡，到大连港步行也就不到10分钟。还是比较方便的。第二，服务。第一个接触的是酒店的迎宾，有些年龄的一位男士。他带我们去看了房间，很热心的介绍了周围的餐饮和交通。而且在以后的几天中每次见到我们都会打招呼。这让我们觉得很温暖，毕竟宾至如归最真实的感觉也就这样了不是吗？前台的接待也很好，虽然人多但是不显忙乱，能够达到快速有效的接待住客，态度和效率兼顾了。第三，房间设施。因为是老牌酒店，设施难免有些陈旧，不过是东西总有旧的时候。只要不影响使用，不有碍观瞻就可以了。唯一美中不足的地方也在这里，就是房间有点小。对于只是晚上住宿来说够了，不过带着孩子还是觉得有点小。第四，单独说下内配用品吧。布草不算很新，但应该是酒店自洗的。应该属于高温消毒，至少我没闻到刺鼻的消毒水味道或者消洗灵的味道。在这里特意说一下，酒店有自己的洗衣房，这是正经的老牌星级酒店才会有的，比那些送到所谓的洗涤公司，用着不符合人体接触要求的消毒剂来达到消毒目的的酒店要好得多。而且因为来自北方不喜欢大连的潮湿，酒店提供了免费的烘干衣物的服务，带着一个皮孩子，这点简直太棒了，宝宝每天都可以穿干净的干燥的衣服。总得来说，我愿意向我认识的每一个来大连的人推荐这家酒店。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2018年06月入住,标准大床间,0,环境卫生设施都挺好，就是大床房床不大
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年06月入住,标准双床间,0,酒店位置很好，旅游购物吃饭都很方便！
"位置:4.0,设施:5.0,服务:4.0,卫生:4.0",4.3,家庭亲子,2017年10月入住,,0,酒店性价比高，中规中矩，免费升了一间房到商务间，早餐种类还可以，品质也凑合，对得起45元一位这个价格。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2017年10月入住,,0,酒店非常不错的，比图片好太多了，性价比非常高，距离威尼斯水城比较近，酒店服务也不错，唯一美中不足的就是早餐不太好吃
"位置:4.0,设施:5.0,服务:4.0,卫生:5.0",4.5,情侣出游,2017年10月入住,标准大床间,0,有停车场 酒店房间干净整洁 设施齐全 装修也不错 离中山广场步行约十分钟 周边吃的也很多 还是不错的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,标准双床间,0,酒店位置好，周边公交几乎直达所有大连必去景点，周围饭馆小吃很多，还有海鲜批发市场，酒店前台服务很好。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年11月入住,标准双床间,0,两周之间住了两次，价格一样，第一次房间比第二次房间大一些，早餐较好，位置很好，出行交通方便，周围饭馆较多
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,情侣出游,2017年04月入住,标准双床间,,1、看点评选的这家酒店，果然干净服务态度好；\n2、房间不大，室内摆设合理精致；\n3、羽绒被，床铺柔软舒适，躺在上面满足感油然而生；\n4、距离火车站5站地；\n5、挂牌四星，大堂宽敞漂亮，若干免费休息区，优雅舒适。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,,0,早餐很不错，地理位置也很方便！
"位置:4.0,设施:3.0,服务:4.0,卫生:4.0",3.8,商务出差,2018年11月入住,,0,无线上网信号不好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,标准大床间,0,前台服务非常棒。
"位置:3.0,设施:3.0,服务:3.0,卫生:3.0",3,商务出差,2018年06月入住,标准大床间,0,离办事的地方比较近，酒店很一般
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,,0,位置好，硬件好，服务好，早餐好，推荐！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年07月入住,标准双床间,0,房间还可以，不带早餐，早餐一个人45，小孩子1.1米以上都要钱这个不合理，现在孩子都长得高，我家孩子五岁不到，已经1.2米了，可是吃饭还没有猫多，建议更改一下标准
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年08月入住,标准双床间,0,很干净 前台礼貌 房服礼貌 酒店环境不像是我印象里的老四星酒店 很干净很舒服 位置很好去哪里都方便 以后再来大连还会选择住在这里 
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,标准双床间,0,酒店一进去就感觉很好。是那种传统式4星酒店，设施稍微陈旧一点。卫生啊环境啊都很好！特别喜欢的是酒店提供免费衣服烘干，很人性化！
"位置:5.0,设施:2.0,服务:2.0,卫生:3.0",3,商务出差,2018年09月入住,标准双床间,0,较差，房间卫生脏设施老
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,情侣出游,2018年04月入住,标准大床间,0,卫生环境都可以，就是入住check的时间比较久
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,标准大床间,0,房间非常舒适
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年11月入住,标准大床间,0,酒店地理位置方便出行，早餐不错服务很好👍，房间稍显老旧但是卫生可以很干净
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年06月入住,标准大床间,0,真心不错，房间卫生干净，续住一晚
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,亲子房,0,免费升级了房型！真的很好！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,标准大床间,0,不错，整体感觉非常好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年09月入住,标准大床间,0,酒店在闹市区，交通方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,标准大床间,0,全部都挺好的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年07月入住,标准大床间,0,环境舒适，服务周到，房间整洁
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年07月入住,,0,房间设施完善 环境非常不错
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年12月入住,标准大床间,0,早餐一般。客户住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年06月入住,单人套房,0,位置优，单人套房空间大，性价比高
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年06月入住,标准双床间,0,酒店出行方便，卫生很好，周围吃饭方便，很好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好！
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2018年08月入住,标准双床间,0,还行吧，离东港音乐广场近
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年08月入住,标准大床间,0,酒店服务，环境，前台服务很满意
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2019年03月入住,,0,酒店非常好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年09月入住,标准双床间,0,位置还可以，早餐挺丰富。
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,商务出差,2018年09月入住,,0,比较安静，交通也还方便。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,,0,早餐不错 出脚方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2019年01月入住,标准大床间,0,可以，非常感谢
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,标准双床间,0,几年前来过，再次入住还不错。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,标准双床间,0,卫生比较好服务太度也不错
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2019年05月入住,标准双床间,0,位置很好，CBD
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,标准双床间,0,酒店位置挺好的，住的房间能看见海。
"位置:1.0,设施:1.0,服务:3.0,卫生:2.0",1.8,家庭亲子,2018年08月入住,标准双床间,0,和四星级酒店严重不匹配
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,标准双床间,0,很好！旅途中感觉最好的酒店！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年03月入住,单人套房,0,不错👌👍👍👍👍🍔🥞🥞🌭🌭🥪🍖🌭🌭🍔🍔🌭🥓🥓🥓🥞🥞🌭🍔🍔🌮🌮
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年09月入住,标准双床间,0,酒店是有点年份了，设施偏旧，不过住的还是挺舒服的。老牌酒店安全有保障。位置还不错，有停车场。周边有不少吃饭的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,标准双床间,0,位置好，交通方便，地铁2号线港湾广场站附近，周边有二七广场，美食遍地，下次来大连还会选择良运大酒店。
"位置:5.0,设施:3.0,服务:5.0,卫生:4.0",4.3,家庭亲子,2017年08月入住,标准双床间,0,这个酒店很老，典型的上个时代的风格，可怕的是窗子不能开，有味。\n服务人员很热情，位置很好，早餐很一般，小孩子收费45
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年04月入住,标准大床间,0,老牌酒店了，服务和环境还是和价格相符的
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,代人预订,2018年08月入住,标准大床间,0,酒店位置不错，外观稍微老旧了点，早餐还是很丰盛的。替领导预订，算价廉物美吧，夏天旅游旺季，有点小贵了。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,亲子房,0,老牌四星酒店，房间卫生干净，安静，交通便利，附近有地铁站，整体都很不错，服务热情周到，很舒心的一次入住！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,标准大床间,0,不错，给免费升级了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,标准双床间,0,干净，服务非常好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,标准双床间,0,在大连算是性价比很高了
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,朋友出游,2018年08月入住,,0,还行，闹市中，服务态度很好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,代人预订,2018年07月入住,豪华单人房,0,同事没啥反馈，应该不错吧。
"位置:4.0,设施:3.0,服务:3.0,卫生:4.0",3.5,其它,2017年02月入住,标准大床间,0,老四星，整体不错，离三八广场和港湾广场近，附近特色美食隐藏各个角落，附近公交也很多，200多的性价比很高，高层部分可以看到海景，备品不错，但电视较小
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年09月入住,标准大床间,0,很好，特别是退房以后，良运大酒店的工作人员还专门打电话给我做了个满意的回访，很不错的酒店，以后还会住！
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,商务出差,2018年09月入住,标准大床间,0,酒店不错，性价比很高
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,,0,商务房比较大，很适合带孩子的家庭出行。 酒店服务态度非常好，令人印象深刻。 问礼宾部如何出行，总是彬彬有礼。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2019年01月入住,标准大床间,0,前台服务很棒
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,豪华单人房,0,酒店服务很好，房间干净整洁！
"位置:5.0,设施:4.0,服务:4.0,卫生:5.0",4.5,家庭亲子,2018年07月入住,标准双床间,0,挺好的，四星的酒店价格很平民，nice！
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,情侣出游,2017年08月入住,标准双床间,0,酒店位置还比较好，距离东港歌剧院及威尼斯步行区很近。酒店提供免费停车，车位充足。酒店的总体比较旧，但服务还是比较不错的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年06月入住,,0,酒店环境可以，卫生可以，就是没有香皂，是洗手液。早餐还是那么的对付。45块钱，不太值。八点半去的时候没有几样东西。添的不及时。转了一圈只夹回来两个煎蛋，主食只剩几个花卷。水只剩一点咖啡一点红茶。再就是冰凉的色素饮料。过了一会才开始添东西。菜的种类也不多。
"位置:5.0,设施:5.0,服务:3.0,卫生:5.0",4.5,家庭亲子,2019年05月入住,豪华单人房,0,前台人员带情绪工作，服务态度不好
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,其它,2017年08月入住,标准双床间,0,给个好评吧，交通不是很顺畅。住着还干净一些，以后过来大连还会选择，也会和朋友推荐住宿。来大连的朋友可以多多光顾！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年09月入住,标准大床间,0,环境卫生交通都好
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年08月入住,标准双床间,0,房间很干净，四星级酒店，设施齐全，交通便利，房间比较小，环境还可以，周边比较繁华，出行还挺方便。有机会再次入住。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,标准大床间,0,第一站住到这里，离东港很近，晚上吹吹海风，非常凉快，早餐也很丰富，适合自己的口味，孩子也非常喜欢，还会再去
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2017年08月入住,标准大床间,0,大床房，夫妻带7岁孩子住，有点挤。订亲子房会好些。交通便利，离港湾广场地铁站很近。周边有很多饭馆、便利商店，不错。
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2018年03月入住,标准大床间,0,环境很不错，离人民路近，地铁口交通方便
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,标准双床间,0,服务好，档次高
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年08月入住,,,大酒店环境一流在市中心位置，交通方便周围商场购物方便快捷。休息安静，服务周到热情，有热水床单特别干净
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2018年11月入住,豪华单人房,0,超乎想象。还不错
"位置:1.0,设施:3.0,服务:5.0,卫生:3.0",3,家庭亲子,2017年06月入住,单人套房,0,酒店周围有拆房子的，半夜了还在拆，太差劲了。屋里有非常大的木头味道，很刺鼻，应该是胶合板装修的味道，标注的是2米的大床实际就是个1米8的，一家三口有点挤，将近700的房费，不如加100多住凯宾和富丽华了，关键早餐比你好太多。差评
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2019年01月入住,,0,酒店位置很好，交通便利，周边小吃很多，网红歹街两三百米
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年08月入住,标准双床间,0,酒店位置很好，房间虽小，但住得很舒服，因为是旺季，感觉有点小贵，打车稍显困难，因为地处单行线地段，得走一段。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年08月入住,标准双床间,0,早餐一般，位置还好，有停车场，应该不能加床了吧，房间有点小，不过毕竟是星级酒店，设施和服务还是不错的。\n
"位置:4.0,设施:4.0,服务:4.0,卫生:4.0",4,家庭亲子,2017年06月入住,,0,不错的酒店，性价比高，离地铁站比较近。步行到码头，到喷泉广场也近。定的是豪华双床房，床比较大可以容一家四口，住起来不拥挤。房间空间比较大。\n
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年09月入住,标准双床间,0,舒适度满意，服务满意，价位满意
"位置:4.0,设施:4.0,服务:5.0,卫生:5.0",4.5,家庭亲子,2018年08月入住,标准双床间,0,酒店前台很耐心，也很热情。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2018年08月入住,标准双床间,0,非常不错，还有免费停车。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,标准双床间,0,酒店交通方便，干净卫生！
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,商务出差,2017年02月入住,标准大床间,,酒店的整体环境还是不错的，应该是属于四星酒店中比较好的了。地段优势明显，地处市中心区域，附近的地铁和公交都很方便，所以性价比还是挺高的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年09月入住,标准大床间,0,酒店很赞，健身房更是要给一个大写的赞，是我住过这个价位酒店健身房最好的酒店，出行也很方便，位置挺中心的
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年10月入住,标准大床间,0,房间小点但很干净
"位置:5.0,设施:5.0,服务:5.0,卫生:4.0",4.8,家庭亲子,2018年10月入住,豪华单人房,0,很好的酒店，可以住
"位置:5.0,设施:4.0,服务:5.0,卫生:4.0",4.5,家庭亲子,2018年10月入住,标准大床间,0,中规中矩，位置还算中心，
"位置:3.0,设施:1.0,服务:1.0,卫生:3.0",2,家庭亲子,2018年10月入住,亲子房,0,酒店很老，新装修的。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年10月入住,标准双床间,0,非常满意\n性价比高
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,标准大床间,0,地址很好，离东港近
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年06月入住,标准双床间,,给了能看到海的房间。卫生，设施都不错，服务也挺好的。早餐还行，菜比较多，就是没有煮面条。但房间没有勿打扰标识，午睡时打扫卫生的进来了。酒店自己有中西餐厅，商务出差住还不错！
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年05月入住,标准双床间,0,挺好的，蛮干净，装修比较老派，但性价比很高，离二号线港湾广场站很近，交通方便，周边吃的也多
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,情侣出游,2018年04月入住,标准大床间,0,酒店的房间很大，设施齐全，可以媲美希尔顿、康莱德，酒店环境很好，服务员态度和效率都值得推荐。总体来看性价比高，值得推荐。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2017年09月入住,标准大床间,0,干净，紧凑，舒适
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年08月入住,,0,位置很好，适合出游。服务态度非常好。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,独自旅行,2018年09月入住,标准大床间,0,还行。。对面就是码头。。。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年10月入住,标准双床间,,可以看到大连港，带的海鲜酒店给加热还准备了筷子，酒店干净，很满意的一次入住
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年10月入住,标准大床间,0,酒店位置不错，出行方便，周边吃饭的地方也多。就是床比较小些，其他还是中规中矩。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2017年05月入住,亲子房,,亲子房两张床，一大一小，特别适合一家三口。酒店舒适安静，离地铁站近，离家乐福近。附近用餐也方便，过马路就是胡同里，步行不远有品海楼、牟传仁等老店
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,其它,2018年08月入住,,0,老牌四星级，服务还可以，房间不错干净，床不是很舒服，早餐有些凉，下水不是很通畅，但是这个价格可以了，差不多就好
"位置:5.0,设施:4.0,服务:5.0,卫生:5.0",4.8,其它,2018年07月入住,,0,老牌四星级，服务还可以，房间不错干净，床不是很舒服，早餐有些凉，下水不是很通畅，但是这个价格可以了，差不多就好
"位置:5.0,设施:5.0,服务:4.0,卫生:5.0",4.8,家庭亲子,2018年07月入住,标准双床间,0,总的来说不错。豪华间卫生间里淋浴和浴缸是分开的。个子不高的小孩吃早饭可以免费。酒店和周边吃喝都很方便。
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,家庭亲子,2018年07月入住,标准双床间,0,房间干净整洁，值得再去
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,朋友出游,2017年07月入住,标准双床间,0,酒店蛮好的，装修也很新，一看就是高档舒适型的，唯独就是房间小了点，卫生很好，位置也很好找，火车站打车到这里10元就够了
"位置:5.0,设施:5.0,服务:5.0,卫生:5.0",5,商务出差,2018年12月入住,标准双床间,0,出差很合适哈哈
"位置:4.0,设施:5.0,服务:5.0,卫生:5.0",4.8,家庭亲子,2018年06月入住,标准双床间,0,服务非常好，酒店管理不错
